South Jordan Police Dept,UT,12,      46571,          29,           0,           4,,           4,          21,       1183,         208,         885,          90,          62.3,            .0,           8.6,,           8.6,          45.1,       2540.2,         446.6,       1900.3,         193.3
South Ogden Police Dept,UT,12,      15473,          30,           0,           9,,          11,          10,         555,          76,         456,          23,         193.9,            .0,          58.2,,          71.1,          64.6,       3586.9,         491.2,       2947.1,         148.6
South Salt Lake Police Dept,UT,12,      21262,         204,           3,          40,,          46,         115,       2249,         326,       1489,         434,         959.5,          14.1,         188.1,,         216.3,         540.9,      10577.6,       1533.3,       7003.1,       2041.2
Spanish Fork Police Dept,UT,12,      28950,          15,           0,           1,,           6,           8,         628,         116,         484,          28,          51.8,            .0,           3.5,,          20.7,          27.6,       2169.3,         400.7,       1671.8,          96.7
Springville Police Dept,UT,12,      26883,          31,           0,           7,,           7,          17,         754,         119,         602,          33,         115.3,            .0,          26.0,,          26.0,          63.2,       2804.7,         442.7,       2239.3,         122.8
St. George Police Dept,UT,12,      70579,         156,           0,          13,,          15,         128,       2195,         570,       1488,         137,         221.0,            .0,          18.4,,          21.3,         181.4,       3110.0,         807.6,       2108.3,         194.1
Summit County Sheriff Office,UT,12,,          13,           0,           6,,           4,           3,         725,         102,         589,          34,,,,,,,,,,
Syracuse Police Dept,UT,12,      21544,          21,           0,          12,,           0,           9,         297,          38,         246,          13,          97.5,            .0,          55.7,,            .0,          41.8,       1378.6,         176.4,       1141.8,          60.3
Taylorsville City,UT,12,      57944,         232,           3,          34,,          61,         134,       2906,         505,       2065,         336,         400.4,           5.2,          58.7,,         105.3,         231.3,       5015.2,         871.5,       3563.8,         579.9
Tooele Police Dept,UT,12,      30019,          72,           0,          23,,           5,          44,         872,         136,         666,          70,         239.8,            .0,          76.6,,          16.7,         146.6,       2904.8,         453.0,       2218.6,         233.2
Utah County Sheriff Office,UT,12,,          18,           0,           1,,           0,          17,         407,         121,         261,          25,,,,,,,,,,
Vernal Police Dept,UT,12,       8231,          11,           0,           3,,           0,           8,         245,          27,         195,          23,         133.6,            .0,          36.4,,            .0,          97.2,       2976.6,         328.0,       2369.1,         279.4
Weber County Sheriff Department,UT,12,,          50,           1,           7,,           8,          34,       1231,         268,         891,          72,,,,,,,,,,
West Jordan Police Dept,UT,12,      96681,         206,           1,          39,,          49,         117,       3411,         560,       2524,         327,         213.1,           1.0,          40.3,,          50.7,         121.0,       3528.1,         579.2,       2610.6,         338.2
West Valley Police Dept,UT,12,     121447,         597,           6,          93,,         155,         343,       6766,       1108,       4560,       1098,         491.6,           4.9,          76.6,,         127.6,         282.4,       5571.2,         912.3,       3754.7,         904.1
Woods Cross Police Dept,UT,12,       8440,          11,           0,           3,,           4,           4,         250,          50,         172,          28,         130.3,            .0,          35.5,,          47.4,          47.4,       2962.1,         592.4,       2037.9,         331.8

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
