Springville Police Dept,UT,12,      21184,          31,           1,           4,,           0,          26,         882,         188,         660,          34,         146.3,           4.7,          18.9,,            .0,         122.7,       4163.5,         887.5,       3115.6,         160.5
St. George Police Dept,UT,12,      51511,         143,           2,          59,,           1,          81,       1525,         226,       1207,          92,         277.6,           3.9,         114.5,,           1.9,         157.2,       2960.5,         438.7,       2343.2,         178.6
Summit County Sheriff Office,UT,12,,           4,           0,           3,,           1,           0,         688,          87,         573,          28,,,,,,,,,,
Syracuse Police Dept,UT,12,       9748,           6,           0,           0,,           0,           6,         198,          28,         156,          14,          61.6,            .0,            .0,,            .0,          61.6,       2031.2,         287.2,       1600.3,         143.6
Tooele Police Dept,UT,12,      23339,          95,           0,          14,,          11,          70,         729,         204,         444,          81,         407.0,            .0,          60.0,,          47.1,         299.9,       3123.5,         874.1,       1902.4,         347.1
Utah County Sheriff Office,UT,12,,          32,           0,           8,,           3,          21,         303,          91,         192,          20,,,,,,,,,,
Vernal Police Dept,UT,12,       8001,          24,           0,           1,,           5,          18,         455,          37,         406,          12,         300.0,            .0,          12.5,,          62.5,         225.0,       5686.8,         462.4,       5074.4,         150.0
Weber County Sheriff Department,UT,12,,          27,           0,           4,,           4,          19,         994,         214,         713,          67,,,,,,,,,,
West Jordan Police Dept,UT,12,      70879,         189,           1,          26,,          32,         130,       3340,         449,       2624,         267,         266.7,           1.4,          36.7,,          45.1,         183.4,       4712.3,         633.5,       3702.1,         376.7
West Valley Police Dept,UT,12,     112948,         443,           3,          61,,         100,         279,       6566,         893,       4938,         735,         392.2,           2.7,          54.0,,          88.5,         247.0,       5813.3,         790.6,       4371.9,         650.7
Woods Cross Police Dept,UT,12,       6658,          10,           0,           4,,           4,           2,         277,          32,         214,          31,         150.2,            .0,          60.1,,          60.1,          30.0,       4160.4,         480.6,       3214.2,         465.6

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"         West Valley Police Dept Utah 2002 - Due to changes in reporting practices, annexations, and/or incomplete data, 2002 figures are not comparable to previous years' data."


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
