Payson Police Dept,UT,12,      17703,           4,           0,           0,,           1,           3,         544,         100,         407,          37,          22.6,            .0,            .0,,           5.6,          16.9,       3072.9,         564.9,       2299.0,         209.0
Pleasant Grove Police Dept,UT,12,      32755,          22,           0,           5,,           4,          13,         591,          65,         495,          31,          67.2,            .0,          15.3,,          12.2,          39.7,       1804.3,         198.4,       1511.2,          94.6
Provo Police Dept,UT,12,     119189,         186,           0,          42,,          21,         123,       3037,         454,       2438,         145,         156.1,            .0,          35.2,,          17.6,         103.2,       2548.1,         380.9,       2045.5,         121.7
Roy Police Dept,UT,12,      35279,          52,           1,          21,,           7,          23,         805,         127,         647,          31,         147.4,           2.8,          59.5,,          19.8,          65.2,       2281.8,         360.0,       1834.0,          87.9
Salt Lake County Sheriff Office,UT,12,,         652,           2,          69,,         114,         467,       8313,       1507,       6010,         796,,,,,,,,,,
Salt Lake City Police Dept,UT,12,     180514,       1424,          12,          76,,         486,         850,      16197,       2045,      12305,       1847,         788.9,           6.6,          42.1,,         269.2,         470.9,       8972.7,       1132.9,       6816.6,       1023.2
Sandy City Police Dept,UT,12,      96998,         159,           0,          22,,          36,         101,       3787,         593,       2938,         256,         163.9,            .0,          22.7,,          37.1,         104.1,       3904.2,         611.4,       3028.9,         263.9
Santaquin Police Dept,UT,12,       8861,           2,           0,           0,,           0,           2,         112,          27,          80,           5,          22.6,            .0,            .0,,            .0,          22.6,       1264.0,         304.7,         902.8,          56.4
South Jordan Police Dept,UT,12,      51044,          44,           0,          10,,           7,          27,       1122,         178,         886,          58,          86.2,            .0,          19.6,,          13.7,          52.9,       2198.1,         348.7,       1735.8,         113.6
South Ogden Police Dept,UT,12,      15783,          27,           0,           8,,          10,           9,         574,          74,         481,          19,         171.1,            .0,          50.7,,          63.4,          57.0,       3636.8,         468.9,       3047.6,         120.4
South Salt Lake Police Dept,UT,12,      21490,         222,           4,          37,,          61,         120,       1894,         288,       1314,         292,       1033.0,          18.6,         172.2,,         283.9,         558.4,       8813.4,       1340.2,       6114.5,       1358.8
Spanish Fork Police Dept,UT,12,      29880,          13,           0,           7,,           1,           5,         583,         110,         457,          16,          43.5,            .0,          23.4,,           3.3,          16.7,       1951.1,         368.1,       1529.5,          53.5
Springville Police Dept,UT,12,      27753,          37,           0,          16,,           9,          12,         723,         103,         598,          22,         133.3,            .0,          57.7,,          32.4,          43.2,       2605.1,         371.1,       2154.7,          79.3
St. George Police Dept,UT,12,      74356,         161,           1,          20,,          26,         114,       2144,         450,       1575,         119,         216.5,           1.3,          26.9,,          35.0,         153.3,       2883.4,         605.2,       2118.2,         160.0
Summit County Sheriff Office,UT,12,,          14,           0,           5,,           0,           9,         596,         110,         460,          26,,,,,,,,,,
Syracuse Police Dept,UT,12,      23333,           7,           0,           4,,           0,           3,         332,          44,         281,           7,          30.0,            .0,          17.1,,            .0,          12.9,       1422.9,         188.6,       1204.3,          30.0
Taylorsville City,UT,12,      58600,         202,           1,          23,,          71,         107,       2943,         446,       2199,         298,         344.7,           1.7,          39.2,,         121.2,         182.6,       5022.2,         761.1,       3752.6,         508.5
Tooele Police Dept,UT,12,      30364,          66,           0,          13,,           5,          48,       1125,         260,         798,          67,         217.4,            .0,          42.8,,          16.5,         158.1,       3705.0,         856.3,       2628.1,         220.7
Utah County Sheriff Office,UT,12,,          47,           0,          12,,           3,          32,         392,         101,         264,          27,,,,,,,,,,
Vernal Police Dept,UT,12,       8496,          32,           0,           8,,           3,          21,         345,          57,         261,          27,         376.6,            .0,          94.2,,          35.3,         247.2,       4060.7,         670.9,       3072.0,         317.8
Weber County Sheriff Department,UT,12,,          41,           1,           8,,          13,          19,       1062,         171,         820,          71,,,,,,,,,,
West Jordan Police Dept,UT,12,     105772,         215,           0,          40,,          29,         146,       3215,         470,       2486,         259,         203.3,            .0,          37.8,,          27.4,         138.0,       3039.6,         444.4,       2350.3,         244.9
West Valley Police Dept,UT,12,     124128,         601,           2,          98,,         167,         334,       6486,         806,       4817,         863,         484.2,           1.6,          79.0,,         134.5,         269.1,       5225.3,         649.3,       3880.7,         695.3
Woods Cross Police Dept,UT,12,       8671,           9,           0,           3,,           2,           4,         239,          32,         193,          14,         103.8,            .0,          34.6,,          23.1,          46.1,       2756.3,         369.0,       2225.8,         161.5

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
