Hurricane Police Dept,UT,12,       5552,           2,           1,           0,,           0,           1,         196,          27,         157,          12,          36.0,          18.0,            .0,,            .0,          18.0,       3530.3,         486.3,       2827.8,         216.1
Kaysville Police Dept,UT,12,      12469,          17,           0,           1,,           0,          16,         328,          59,         259,          10,         136.3,            .0,           8.0,,            .0,         128.3,       2630.5,         473.2,       2077.2,          80.2
Layton Police Dept,UT,12,      35561,         122,           0,           3,,          12,         107,       1675,         277,       1334,          64,         343.1,            .0,           8.4,,          33.7,         300.9,       4710.2,         778.9,       3751.3,         180.0
Lehi Police Dept,UT,12,       8196,           6,           0,           0,,           0,           6,         145,          22,         118,           5,          73.2,            .0,            .0,,            .0,          73.2,       1769.2,         268.4,       1439.7,          61.0
Logan Police Dept,UT,12,      29107,          30,           0,           6,,           4,          20,       1230,         127,       1065,          38,         103.1,            .0,          20.6,,          13.7,          68.7,       4225.8,         436.3,       3658.9,         130.6
Midvale Police Dept,UT,12,      11647,          37,           1,           5,,           7,          24,       1111,         183,         880,          48,         317.7,           8.6,          42.9,,          60.1,         206.1,       9538.9,       1571.2,       7555.6,         412.1
Murray Police Dept,UT,12,      24263,         102,           0,          12,,          18,          72,       3301,         486,       2699,         116,         420.4,            .0,          49.5,,          74.2,         296.7,      13605.1,       2003.0,      11123.9,         478.1
North Ogden Police Dept,UT,12,      10828,           3,           0,           1,,           0,           2,         239,          21,         215,           3,          27.7,            .0,           9.2,,            .0,          18.5,       2207.2,         193.9,       1985.6,          27.7
North Salt Lake Police Dept,UT,12,       6854,           9,           0,           1,,           1,           7,         255,          49,         199,           7,         131.3,            .0,          14.6,,          14.6,         102.1,       3720.5,         714.9,       2903.4,         102.1
Ogden Police Dept,UT,12,      68557,         258,           8,          41,,          91,         118,       5798,         990,       4590,         218,         376.3,          11.7,          59.8,,         132.7,         172.1,       8457.2,       1444.1,       6695.2,         318.0
Orem Police Dept,UT,12,      62314,         116,           0,           3,,           4,         109,       2656,         235,       2329,          92,         186.2,            .0,           4.8,,           6.4,         174.9,       4262.3,         377.1,       3737.5,         147.6
Payson Police Dept,UT,12,       9642,          13,           0,           3,,           0,          10,         412,          53,         336,          23,         134.8,            .0,          31.1,,            .0,         103.7,       4273.0,         549.7,       3484.8,         238.5
Pleasant Grove Police Dept,UT,12,      17251,          17,           1,           2,,           0,          14,         469,          80,         374,          15,          98.5,           5.8,          11.6,,            .0,          81.2,       2718.7,         463.7,       2168.0,          87.0
Provo Police Dept,UT,12,      78390,         177,           0,          19,,          15,         143,       2937,         566,       2257,         114,         225.8,            .0,          24.2,,          19.1,         182.4,       3746.7,         722.0,       2879.2,         145.4
Roy Police Dept,UT,12,      23871,          62,           0,           6,,           1,          55,         956,         122,         796,          38,         259.7,            .0,          25.1,,           4.2,         230.4,       4004.9,         511.1,       3334.6,         159.2
St. George Police Dept,UT,12,      21473,          24,           0,           5,,           3,          16,       1069,         135,         887,          47,         111.8,            .0,          23.3,,          14.0,          74.5,       4978.3,         628.7,       4130.8,         218.9
Salt Lake City Police Dept,UT,12,     162005,       1036,          15,          90,,         487,         444,      20728,       3594,      16202,         932,         639.5,           9.3,          55.6,,         300.6,         274.1,      12794.7,       2218.5,      10000.9,         575.3
Salt Lake County Sheriff Office,UT,12,,         795,           6,          30,,         111,         648,      15103,       2518,      12117,         468,,,,,,,,,,
Sandy City Police Dept,UT,12,      68947,          95,           2,          14,,          17,          62,       2661,         529,       2053,          79,         137.8,           2.9,          20.3,,          24.7,          89.9,       3859.5,         767.3,       2977.6,         114.6
Santaquin Police Dept,UT,12,       2641,           2,           0,           0,,           0,           2,          25,           9,          12,           4,          75.7,            .0,            .0,,            .0,          75.7,         946.6,         340.8,         454.4,         151.5
South Jordan Police Dept,UT,12,      11278,           6,           0,           1,,           1,           4,         179,          33,         130,          16,          53.2,            .0,           8.9,,           8.9,          35.5,       1587.2,         292.6,       1152.7,         141.9
South Ogden Police Dept,UT,12,      12433,          35,           0,           5,,           4,          26,         809,         144,         619,          46,         281.5,            .0,          40.2,,          32.2,         209.1,       6506.9,       1158.2,       4978.7,         370.0
South Salt Lake Police Dept,UT,12,      12618,          84,           0,          15,,          24,          45,       1891,         319,       1480,          92,         665.7,            .0,         118.9,,         190.2,         356.6,      14986.5,       2528.1,      11729.3,         729.1
Spanish Fork Police Dept,UT,12,      11038,           9,           2,           2,,           4,           1,         522,          85,         413,          24,          81.5,          18.1,          18.1,,          36.2,           9.1,       4729.1,         770.1,       3741.6,         217.4
Springville Police Dept,UT,12,      13456,           8,           0,           1,,           0,           7,         487,          69,         402,          16,          59.5,            .0,           7.4,,            .0,          52.0,       3619.2,         512.8,       2987.5,         118.9
Summit County Sheriff Office,UT,12,,          11,           1,           1,,           0,           9,         198,          45,         143,          10,,,,,,,,,,
Syracuse Police Dept,UT,12,       4818,           1,           0,           0,,           0,           1,          65,           8,          52,           5,          20.8,            .0,            .0,,            .0,          20.8,       1349.1,         166.0,       1079.3,         103.8
Tooele Police Dept,UT,12,      15751,          21,           0,           3,,           2,          16,         575,         134,         401,          40,         133.3,            .0,          19.0,,          12.7,         101.6,       3650.6,         850.7,       2545.9,         254.0
Utah County Sheriff Office,UT,12,,          17,           0,           2,,           0,          15,         269,          48,         199,          22,,,,,,,,,,
Vernal Police Dept,UT,12,       7789,          32,           1,           3,,           0,          28,         602,          96,         487,          19,         410.8,          12.8,          38.5,,            .0,         359.5,       7728.8,       1232.5,       6252.4,         243.9
Weber County Sheriff Department,UT,12,,          11,           0,           3,,           0,           8,         645,         140,         473,          32,,,,,,,,,,
West Jordan Police Dept,UT,12,      45439,          22,           0,           1,,           7,          14,       1946,         307,       1567,          72,          48.4,            .0,           2.2,,          15.4,          30.8,       4282.7,         675.6,       3448.6,         158.5
West Valley Police Dept,UT,12,      92812,         258,           2,          30,,          54,         172,       6171,       1017,       4829,         325,         278.0,           2.2,          32.3,,          58.2,         185.3,       6648.9,       1095.8,       5203.0,         350.2
Woods Cross Police Dept,UT,12,       5463,           8,           0,           1,,           3,           4,         273,          48,         215,          10,         146.4,            .0,          18.3,,          54.9,          73.2,       4997.3,         878.6,       3935.6,         183.0

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
