Orem Police Dept,UT,12,      92409,          40,           0,           9,,          15,          16,       1952,         162,       1693,          97,          43.3,            .0,           9.7,,          16.2,          17.3,       2112.3,         175.3,       1832.1,         105.0
Payson Police Dept,UT,12,      19338,          15,           0,           3,,           4,           8,         482,          67,         399,          16,          77.6,            .0,          15.5,,          20.7,          41.4,       2492.5,         346.5,       2063.3,          82.7
Pleasant Grove Police Dept,UT,12,      35317,          15,           6,,           7,           0,           2,         260,          37,         207,          16,          42.5,          17.0,,          19.8,            .0,           5.7,         736.2,         104.8,         586.1,          45.3
Provo Police Dept,UT,12,     117158,         154,           1,,          73,          19,          61,       2234,         211,       1908,         115,         131.4,            .9,,          62.3,          16.2,          52.1,       1906.8,         180.1,       1628.6,          98.2
Roy Police Dept,UT,12,      37923,          42,           2,,          28,           2,          10,         764,         104,         618,          42,         110.8,           5.3,,          73.8,           5.3,          26.4,       2014.6,         274.2,       1629.6,         110.8
Salt Lake City Police Dept,UT,12,     192368,       1452,           7,,         223,         449,         773,      16276,       1729,      12756,       1791,         754.8,           3.6,,         115.9,         233.4,         401.8,       8460.9,         898.8,       6631.0,         931.0
Salt Lake County Sheriff Office,UT,12,,         732,           5,,         118,         182,         427,      11371,       1787,       8301,       1283,,,,,,,,,,
Sandy City Police Dept,UT,12,      90860,         159,           2,,          23,          37,          97,       2555,         429,       1957,         169,         175.0,           2.2,,          25.3,          40.7,         106.8,       2812.0,         472.2,       2153.9,         186.0
Santaquin Police Dept,UT,12,      11407,           4,           0,           0,,           0,           4,          89,          27,          59,           3,          35.1,            .0,            .0,,            .0,          35.1,         780.2,         236.7,         517.2,          26.3
South Jordan Police Dept,UT,12,      61601,          48,           0,,          12,          19,          17,       1376,         151,       1152,          73,          77.9,            .0,,          19.5,          30.8,          27.6,       2233.7,         245.1,       1870.1,         118.5
South Ogden Police Dept,UT,12,      16843,          24,           0,,           9,           4,          11,         295,          52,         221,          22,         142.5,            .0,,          53.4,          23.7,          65.3,       1751.5,         308.7,       1312.1,         130.6
South Salt Lake Police Dept,UT,12,      24962,         212,           2,,          47,          44,         119,       1680,         226,       1176,         278,         849.3,           8.0,,         188.3,         176.3,         476.7,       6730.2,         905.4,       4711.2,       1113.7
Spanish Fork Police Dept,UT,12,      37444,           9,           4,,           2,           1,           2,         488,          74,         398,          16,          24.0,          10.7,,           5.3,           2.7,           5.3,       1303.3,         197.6,       1062.9,          42.7
Springville Police Dept,UT,12,      31593,          34,           0,          10,,           2,          22,         616,          60,         542,          14,         107.6,            .0,          31.7,,           6.3,          69.6,       1949.8,         189.9,       1715.6,          44.3
St. George Police Dept,UT,12,      77838,         113,           0,,          29,          19,          65,       1518,         311,       1097,         110,         145.2,            .0,,          37.3,          24.4,          83.5,       1950.2,         399.5,       1409.3,         141.3
Summit County Sheriff Office,UT,12,,          33,           0,           2,,           1,          30,         401,          58,         316,          27,,,,,,,,,,
Syracuse Police Dept,UT,12,      26104,          14,           2,,           5,           1,           6,         260,          26,         229,           5,          53.6,           7.7,,          19.2,           3.8,          23.0,         996.0,          99.6,         877.3,          19.2
Tooele Police Dept,UT,12,      32502,         102,           1,,          39,          20,          42,       1367,         245,         968,         154,         313.8,           3.1,,         120.0,          61.5,         129.2,       4205.9,         753.8,       2978.3,         473.8
Utah County Sheriff Office,UT,12,,          45,           1,,          18,           0,          26,         270,          43,         204,          23,,,,,,,,,,
Vernal Police Dept,UT,12,      10705,          18,           0,,           8,           4,           6,         441,          30,         399,          12,         168.1,            .0,,          74.7,          37.4,          56.0,       4119.6,         280.2,       3727.2,         112.1
Weber County Sheriff Department,UT,12,,          44,           0,,          16,           2,          26,         767,         170,         551,          46,,,,,,,,,,
West Jordan Police Dept,UT,12,     111618,         213,           0,,          18,          38,         157,       2075,         289,       1596,         190,         190.8,            .0,,          16.1,          34.0,         140.7,       1859.0,         258.9,       1429.9,         170.2
West Valley Police Dept,UT,12,     134590,         636,           1,,         134,         132,         369,       5984,         933,       4202,         849,         472.5,            .7,,          99.6,          98.1,         274.2,       4446.1,         693.2,       3122.1,         630.8
Woods Cross Police Dept,UT,12,      11003,          17,           0,,           9,           2,           6,         159,          24,         109,          26,         154.5,            .0,,          81.8,          18.2,          54.5,       1445.1,         218.1,         990.6,         236.3

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
