Hurricane Police Dept,UT,12,       7001,          15,           0,           1,,           2,          12,         170,          33,         127,          10,         214.3,            .0,          14.3,,          28.6,         171.4,       2428.2,         471.4,       1814.0,         142.8
Kaysville Police Dept,UT,12,      16002,          15,           0,           4,,           0,          11,         454,         131,         308,          15,          93.7,            .0,          25.0,,            .0,          68.7,       2837.1,         818.6,       1924.8,          93.7
Layton Police Dept,UT,12,      52295,         110,           1,          19,,          17,          73,       2285,         293,       1900,          92,         210.3,           1.9,          36.3,,          32.5,         139.6,       4369.4,         560.3,       3633.2,         175.9
Lehi Police Dept,UT,12,       9382,          12,           0,           2,,           0,          10,         272,          72,         181,          19,         127.9,            .0,          21.3,,            .0,         106.6,       2899.2,         767.4,       1929.2,         202.5
Logan Police Dept,UT,12,      35687,          35,           0,          12,,           4,          19,       1050,         115,         890,          45,          98.1,            .0,          33.6,,          11.2,          53.2,       2942.2,         322.2,       2493.9,         126.1
Midvale Police Dept,UT,12,      12787,          32,           0,           4,,           9,          19,         733,         111,         552,          70,         250.3,            .0,          31.3,,          70.4,         148.6,       5732.4,         868.1,       4316.9,         547.4
Murray Police Dept,UT,12,      34177,          94,           0,          13,,          24,          57,       3280,         390,       2731,         159,         275.0,            .0,          38.0,,          70.2,         166.8,       9597.1,       1141.1,       7990.8,         465.2
North Ogden Police Dept,UT,12,      12812,           7,           0,           0,,           1,           6,         267,          18,         246,           3,          54.6,            .0,            .0,,           7.8,          46.8,       2084.0,         140.5,       1920.1,          23.4
North Salt Lake Police Dept,UT,12,       7195,          11,           0,           3,,           1,           7,         209,          31,         164,          14,         152.9,            .0,          41.7,,          13.9,          97.3,       2904.8,         430.9,       2279.4,         194.6
Ogden Police Dept,UT,12,      69783,         387,           3,          42,,         111,         231,       5656,         861,       4477,         318,         554.6,           4.3,          60.2,,         159.1,         331.0,       8105.1,       1233.8,       6415.6,         455.7
Orem Police Dept,UT,12,      73155,          71,           1,          12,,          14,          44,       3232,         404,       2652,         176,          97.1,           1.4,          16.4,,          19.1,          60.1,       4418.0,         552.3,       3625.2,         240.6
Payson Police Dept,UT,6,      10299,           1,           0,           0,,           0,           1,          40,           9,          30,           1,,,,,,,,,,
Pleasant Grove Police Dept,UT,12,      19102,          19,           0,           6,,           1,          12,         711,         127,         552,          32,          99.5,            .0,          31.4,,           5.2,          62.8,       3722.1,         664.9,       2889.7,         167.5
Provo Police Dept,UT,12,      96078,         158,           1,          40,,          22,          95,       3192,         473,       2554,         165,         164.4,           1.0,          41.6,,          22.9,          98.9,       3322.3,         492.3,       2658.3,         171.7
Roy Police Dept,UT,12,      27170,         112,           0,           2,,          12,          98,       1061,         215,         813,          33,         412.2,            .0,           7.4,,          44.2,         360.7,       3905.0,         791.3,       2992.3,         121.5
St. George Police Dept,UT,12,      34477,          96,           0,          20,,           9,          67,       1912,         192,       1593,         127,         278.4,            .0,          58.0,,          26.1,         194.3,       5545.7,         556.9,       4620.5,         368.4
Salt Lake City Police Dept,UT,12,     174827,       1320,          20,         158,,         502,         640,      17672,       3025,      12931,       1716,         755.0,          11.4,          90.4,,         287.1,         366.1,      10108.3,       1730.3,       7396.5,         981.5
Salt Lake County Sheriff Office,UT,12,,       1186,          13,         137,,         195,         841,      16544,       2382,      13173,         989,,,,,,,,,,
Sandy City Police Dept,UT,12,      85341,         110,           0,          11,,          25,          74,       2882,         561,       2192,         129,         128.9,            .0,          12.9,,          29.3,          86.7,       3377.0,         657.4,       2568.5,         151.2
Santaquin Police Dept,UT,12,       2681,           4,           0,           0,,           0,           4,          57,          16,          39,           2,         149.2,            .0,            .0,,            .0,         149.2,       2126.1,         596.8,       1454.7,          74.6
South Jordan Police Dept,UT,12,      14885,          19,           0,           2,,           1,          16,         379,          70,         267,          42,         127.6,            .0,          13.4,,           6.7,         107.5,       2546.2,         470.3,       1793.8,         282.2
South Ogden Police Dept,UT,12,      13184,          34,           0,           8,,          12,          14,         530,          82,         428,          20,         257.9,            .0,          60.7,,          91.0,         106.2,       4020.0,         622.0,       3246.4,         151.7
South Salt Lake Police Dept,UT,12,      11335,         163,           1,          21,,          51,          90,       2295,         357,       1783,         155,       1438.0,           8.8,         185.3,,         449.9,         794.0,      20247.0,       3149.5,      15730.0,       1367.4
Spanish Fork Police Dept,UT,12,      12682,          15,           0,           2,,           4,           9,         649,          88,         544,          17,         118.3,            .0,          15.8,,          31.5,          71.0,       5117.5,         693.9,       4289.5,         134.0
Springville Police Dept,UT,12,      15249,          27,           0,           4,,           2,          21,         630,          70,         538,          22,         177.1,            .0,          26.2,,          13.1,         137.7,       4131.4,         459.0,       3528.1,         144.3
Summit County Sheriff Office,UT,12,,          41,           1,           3,,           0,          37,         354,          74,         263,          17,,,,,,,,,,
Syracuse Police Dept,UT,7,       5251,           4,           0,           0,,           0,           4,          43,          10,          31,           2,,,,,,,,,,
Tooele Police Dept,UT,12,      15188,          35,           0,           1,,           3,          31,         685,         118,         518,          49,         230.4,            .0,           6.6,,          19.8,         204.1,       4510.1,         776.9,       3410.6,         322.6
Utah County Sheriff Office,UT,12,,          47,           0,           9,,           6,          32,         626,         169,         417,          40,,,,,,,,,,
Vernal Police Dept,UT,12,       7501,          33,           0,           0,,           2,          31,         671,         122,         518,          31,         439.9,            .0,            .0,,          26.7,         413.3,       8945.5,       1626.4,       6905.7,         413.3
Weber County Sheriff Department,UT,12,,          45,           0,           5,,           6,          34,         781,         152,         589,          40,,,,,,,,,,
West Jordan Police Dept,UT,12,      49148,          75,           2,          12,,           9,          52,       1820,         277,       1465,          78,         152.6,           4.1,          24.4,,          18.3,         105.8,       3703.1,         563.6,       2980.8,         158.7
West Valley Police Dept,UT,12,      96646,         441,           6,         104,,          97,         234,       5942,         876,       4820,         246,         456.3,           6.2,         107.6,,         100.4,         242.1,       6148.2,         906.4,       4987.3,         254.5
Woods Cross Police Dept,UT,12,       5692,           8,           0,           1,,           1,           6,         344,          24,         295,          25,         140.5,            .0,          17.6,,          17.6,         105.4,       6043.6,         421.6,       5182.7,         439.2

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
