Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 1995

,,,,Number of offenses reported,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,,,
,,,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,,,

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Alpine Police Dept,UT,12,       4649,           6,           0,           2,,           0,           4,         147,          25,         107,          15,         129.1,            .0,          43.0,,            .0,          86.0,       3162.0,         537.8,       2301.6,         322.7
American Fork Police Dept,UT,12,      18604,          51,           0,           2,,           3,          46,         694,          91,         567,          36,         274.1,            .0,          10.8,,          16.1,         247.3,       3730.4,         489.1,       3047.7,         193.5
Bountiful Police Dept,UT,12,      37911,          56,           0,          11,,          13,          32,       1143,         165,         925,          53,         147.7,            .0,          29.0,,          34.3,          84.4,       3015.0,         435.2,       2439.9,         139.8
Brigham City Police Dept,UT,12,      16992,          22,           0,           4,,           1,          17,         717,          66,         630,          21,         129.5,            .0,          23.5,,           5.9,         100.0,       4219.6,         388.4,       3707.6,         123.6
Cache County Sheriff Office,UT,12,,          15,           0,           1,,           2,          12,         737,          61,         649,          27,,,,,,,,,,
Cedar City Police Dept,UT,12,      16102,          21,           0,           0,,           1,          20,         875,          75,         770,          30,         130.4,            .0,            .0,,           6.2,         124.2,       5434.1,         465.8,       4782.0,         186.3
Centerville Police Dept,UT,12,      14089,          11,           0,           2,,           0,           9,         451,         151,         287,          13,          78.1,            .0,          14.2,,            .0,          63.9,       3201.1,       1071.8,       2037.1,          92.3
Clearfield Police Dept,UT,12,      23871,          41,           0,           9,,           2,          30,         724,          98,         577,          49,         171.8,            .0,          37.7,,           8.4,         125.7,       3033.0,         410.5,       2417.2,         205.3
Clinton Police Dept,UT,12,       9115,          10,           0,           1,,           0,           9,         183,          39,         136,           8,         109.7,            .0,          11.0,,            .0,          98.7,       2007.7,         427.9,       1492.0,          87.8
Farmington Police Dept,UT,12,      10389,          21,           0,           4,,           3,          14,         218,          27,         180,          11,         202.1,            .0,          38.5,,          28.9,         134.8,       2098.4,         259.9,       1732.6,         105.9
Heber City Police Dept,UT,12,       5739,          11,           0,           0,,           0,          11,         236,          33,         202,           1,         191.7,            .0,            .0,,            .0,         191.7,       4112.2,         575.0,       3519.8,          17.4
Hurricane Police Dept,UT,12,       8286,           5,           0,           0,,           0,           5,         285,          43,         235,           7,          60.3,            .0,            .0,,            .0,          60.3,       3439.5,         518.9,       2836.1,          84.5
