Payson Police Dept,UT,12,      17890,          15,           0,           4,,           3,           8,         577,          90,         465,          22,          83.8,            .0,          22.4,,          16.8,          44.7,       3225.3,         503.1,       2599.2,         123.0
Pleasant Grove Police Dept,UT,12,      35016,          20,           1,           8,,           2,           9,         573,         107,         440,          26,          57.1,           2.9,          22.8,,           5.7,          25.7,       1636.4,         305.6,       1256.6,          74.3
Provo Police Dept,UT,12,     119472,         170,           1,          35,,          33,         101,       2950,         410,       2393,         147,         142.3,            .8,          29.3,,          27.6,          84.5,       2469.2,         343.2,       2003.0,         123.0
Roy Police Dept,UT,12,      35761,          30,           2,          12,,           7,           9,         974,         181,         765,          28,          83.9,           5.6,          33.6,,          19.6,          25.2,       2723.6,         506.1,       2139.2,          78.3
Salt Lake County Sheriff Office,UT,12,,         753,           3,          86,,         114,         550,       8253,       1581,       5829,         843,,,,,,,,,,
Salt Lake City Police Dept,UT,12,     180724,       1284,           3,         103,,         411,         767,      14512,       2174,      10894,       1444,         710.5,           1.7,          57.0,,         227.4,         424.4,       8029.9,       1202.9,       6028.0,         799.0
Sandy City Police Dept,UT,12,      97031,         168,           2,          23,,          23,         120,       3461,         566,       2689,         206,         173.1,           2.1,          23.7,,          23.7,         123.7,       3566.9,         583.3,       2771.3,         212.3
Santaquin Police Dept,UT,12,       9990,           3,           0,           0,,           0,           3,         125,          30,          88,           7,          30.0,            .0,            .0,,            .0,          30.0,       1251.3,         300.3,         880.9,          70.1
South Jordan Police Dept,UT,12,      54042,          40,           1,           7,,           8,          24,       1189,         224,         901,          64,          74.0,           1.9,          13.0,,          14.8,          44.4,       2200.1,         414.5,       1667.2,         118.4
South Ogden Police Dept,UT,12,      15989,          39,           0,           5,,           6,          28,         387,          76,         297,          14,         243.9,            .0,          31.3,,          37.5,         175.1,       2420.4,         475.3,       1857.5,          87.6
South Salt Lake Police Dept,UT,12,      21448,         198,           1,          44,,          55,          98,       1813,         295,       1247,         271,         923.2,           4.7,         205.1,,         256.4,         456.9,       8453.0,       1375.4,       5814.1,       1263.5
Spanish Fork Police Dept,UT,12,      32882,           8,           0,           4,,           2,           2,         654,         110,         519,          25,          24.3,            .0,          12.2,,           6.1,           6.1,       1988.9,         334.5,       1578.4,          76.0
Springville Police Dept,UT,12,      29395,          41,           1,           5,,           7,          28,         839,         113,         695,          31,         139.5,           3.4,          17.0,,          23.8,          95.3,       2854.2,         384.4,       2364.3,         105.5
St. George Police Dept,UT,12,      75391,          92,           0,          13,,          13,          66,       1560,         327,       1157,          76,         122.0,            .0,          17.2,,          17.2,          87.5,       2069.2,         433.7,       1534.7,         100.8
Summit County Sheriff Office,UT,12,,          16,           0,           4,,           2,          10,         638,         105,         497,          36,,,,,,,,,,
Syracuse Police Dept,UT,12,      24168,          18,           0,           4,,           0,          14,         312,          50,         258,           4,          74.5,            .0,          16.6,,            .0,          57.9,       1291.0,         206.9,       1067.5,          16.6
Taylorsville City,UT,12,      58472,         192,           1,          25,,          51,         115,       3225,         491,       2433,         301,         328.4,           1.7,          42.8,,          87.2,         196.7,       5515.5,         839.7,       4161.0,         514.8
Tooele Police Dept,UT,12,      30851,          78,           0,          21,,          10,          47,       1087,         223,         812,          52,         252.8,            .0,          68.1,,          32.4,         152.3,       3523.4,         722.8,       2632.0,         168.6
Utah County Sheriff Office,UT,12,,          18,           1,           6,,           0,          11,         405,          89,         293,          23,,,,,,,,,,
Vernal Police Dept,UT,12,       8769,          14,           0,           4,,           0,          10,         382,          44,         318,          20,         159.7,            .0,          45.6,,            .0,         114.0,       4356.3,         501.8,       3626.4,         228.1
Weber County Sheriff Department,UT,12,,          41,           0,           5,,           6,          30,       1093,         217,         814,          62,,,,,,,,,,
West Jordan Police Dept,UT,12,     107113,         169,           4,          27,,          36,         102,       3634,         535,       2820,         279,         157.8,           3.7,          25.2,,          33.6,          95.2,       3392.7,         499.5,       2632.7,         260.5
West Valley Police Dept,UT,12,     124472,         566,           4,          88,,         155,         319,       6275,       1070,       4386,         819,         454.7,           3.2,          70.7,,         124.5,         256.3,       5041.3,         859.6,       3523.7,         658.0
Woods Cross Police Dept,UT,12,       8946,          12,           0,           4,,           3,           5,         233,          36,         177,          20,         134.1,            .0,          44.7,,          33.5,          55.9,       2604.5,         402.4,       1978.5,         223.6

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
