Payson Police Dept,UT,12,      11359,          21,           0,           6,,           2,          13,         586,         105,         432,          49,         184.9,            .0,          52.8,,          17.6,         114.4,       5158.9,         924.4,       3803.2,         431.4
Pleasant Grove Police Dept,UT,12,      21804,          20,           0,           6,,           0,          14,         802,         111,         641,          50,          91.7,            .0,          27.5,,            .0,          64.2,       3678.2,         509.1,       2939.8,         229.3
Provo Police Dept,UT,12,      92787,         170,           2,          47,,          20,         101,       3418,         540,       2671,         207,         183.2,           2.2,          50.7,,          21.6,         108.9,       3683.7,         582.0,       2878.6,         223.1
Roy Police Dept,UT,11,      28687,         108,           0,          10,,           3,          95,       1007,         153,         815,          39,,,,,,,,,,
St. George Police Dept,UT,12,      40827,         104,           2,          16,,           8,          78,       2067,         280,       1675,         112,         254.7,           4.9,          39.2,,          19.6,         191.1,       5062.8,         685.8,       4102.7,         274.3
Salt Lake City Police Dept,UT,12,     180180,       1501,          20,         152,,         591,         738,      20782,       3015,      14898,       2869,         833.1,          11.1,          84.4,,         328.0,         409.6,      11534.0,       1673.3,       8268.4,       1592.3
Salt Lake County Sheriff Office,UT,12,,       1286,          11,         173,,         222,         880,      20149,       2845,      15862,       1442,,,,,,,,,,
Sandy City Police Dept,UT,12,      89524,         178,           1,           9,,          34,         134,       3851,         679,       3004,         168,         198.8,           1.1,          10.1,,          38.0,         149.7,       4301.6,         758.5,       3355.5,         187.7
Santaquin Police Dept,UT,12,       2804,           1,           0,           0,,           1,           0,          71,          27,          38,           6,          35.7,            .0,            .0,,          35.7,            .0,       2532.1,         962.9,       1355.2,         214.0
South Jordan Police Dept,UT,12,      17726,          21,           0,           1,,           3,          17,         361,          60,         266,          35,         118.5,            .0,           5.6,,          16.9,          95.9,       2036.6,         338.5,       1500.6,         197.5
South Ogden Police Dept,UT,12,      13597,          24,           0,           3,,           2,          19,         584,          96,         465,          23,         176.5,            .0,          22.1,,          14.7,         139.7,       4295.1,         706.0,       3419.9,         169.2
South Salt Lake Police Dept,UT,12,      11735,         228,           0,          13,,          59,         156,       2970,         361,       2254,         355,       1942.9,            .0,         110.8,,         502.8,       1329.4,      25308.9,       3076.3,      19207.5,       3025.1
Spanish Fork Police Dept,UT,12,      14173,          16,           0,           6,,           1,           9,         760,         138,         598,          24,         112.9,            .0,          42.3,,           7.1,          63.5,       5362.3,         973.7,       4219.3,         169.3
Springville Police Dept,UT,12,      16521,          23,           0,           6,,           1,          16,         727,         103,         614,          10,         139.2,            .0,          36.3,,           6.1,          96.8,       4400.5,         623.4,       3716.5,          60.5
Summit County Sheriff Office,UT,9,,          12,           0,           4,,           1,           7,         433,          73,         340,          20,,,,,,,,,,
Syracuse Police Dept,UT,12,       5523,           4,           0,           0,,           0,           4,          67,          19,          43,           5,          72.4,            .0,            .0,,            .0,          72.4,       1213.1,         344.0,         778.6,          90.5
Tooele Police Dept,UT,12,      15510,          29,           0,           3,,           2,          24,         833,         121,         669,          43,         187.0,            .0,          19.3,,          12.9,         154.7,       5370.7,         780.1,       4313.3,         277.2
Utah County Sheriff Office,UT,12,,          47,           1,          12,,           3,          31,         761,         156,         554,          51,,,,,,,,,,
Vernal Police Dept,UT,12,       7642,          27,           0,           6,,           4,          17,         602,          73,         512,          17,         353.3,            .0,          78.5,,          52.3,         222.5,       7877.5,         955.2,       6699.8,         222.5
Weber County Sheriff Department,UT,12,,          27,           1,           6,,           5,          15,       1008,         195,         742,          71,,,,,,,,,,
West Jordan Police Dept,UT,12,      52388,          82,           0,          13,,          16,          53,       2830,         449,       2212,         169,         156.5,            .0,          24.8,,          30.5,         101.2,       5402.0,         857.1,       4222.3,         322.6
West Valley Police Dept,UT,11,      99227,         386,           2,          31,,          75,         278,       4659,         613,       3595,         451,,,,,,,,,,
Woods Cross Police Dept,UT,12,       5637,          23,           1,           3,,           1,          18,         367,          50,         288,          29,         408.0,          17.7,          53.2,,          17.7,         319.3,       6510.6,         887.0,       5109.1,         514.5

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
