Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1982,MD,4265000,36254,432,1596,,15377,18849,220174,60547,142903,16724,850.0,10.1,37.4,,360.5,441.9,5162.3,1419.6,3350.6,392.1
1982,MA,5781000,33031,219,1464,,12359,18989,285140,82212,146933,55995,571.4,3.8,25.3,,213.8,328.5,4932.4,1422.1,2541.7,968.6
1982,MI,9109000,59806,827,4246,,24699,30034,558195,165155,330031,63009,656.6,9.1,46.6,,271.1,329.7,6128.0,1813.1,3623.1,691.7
1982,MN,4133000,9062,95,938,,4188,3841,175048,48855,116375,9818,219.3,2.3,22.7,,101.3,92.9,4235.4,1182.1,2815.8,237.6
1982,MS,2551000,7515,358,675,,1863,4619,83622,30200,49504,3918,294.6,14.0,26.5,,73.0,181.1,3278.0,1183.8,1940.6,153.6
1982,MO,4951000,25078,479,1283,,9554,13762,219888,68881,134383,16624,506.5,9.7,25.9,,193.0,278.0,4441.3,1391.3,2714.3,335.8
1982,MT,801000,1801,31,119,,265,1386,32908,6759,24079,2070,224.8,3.9,14.9,,33.1,173.0,4108.4,843.8,3006.1,258.4
1982,NE,1586000,3641,31,329,,982,2299,59019,12867,43331,2821,229.6,2.0,20.7,,61.9,145.0,3721.2,811.3,2732.1,177.9
1982,NV,881000,7096,120,542,,3697,2737,62512,21256,36279,4977,805.4,13.6,61.5,,419.6,310.7,7095.6,2412.7,4117.9,564.9
1982,NH,951000,1187,21,154,,322,690,35229,8987,24115,2127,124.8,2.2,16.2,,33.9,72.6,3704.4,945.0,2535.8,223.7
1982,NJ,7438000,45175,482,2149,,22880,19664,377016,106418,223978,46620,607.4,6.5,28.9,,307.6,264.4,5068.8,1430.7,3011.3,626.8
1982,NM,1359000,9982,158,656,,1715,7453,79816,22135,53402,4279,734.5,11.6,48.3,,126.2,548.4,5873.1,1628.8,3929.5,314.9
1982,NY,17659000,174833,2013,5159,,107843,59818,967369,295245,534244,137880,990.1,11.4,29.2,,610.7,338.7,5478.1,1671.9,3025.3,780.8
1982,NC,6019000,26865,545,1322,,5168,19830,246593,78787,156701,11105,446.3,9.1,22.0,,85.9,329.5,4096.9,1309.0,2603.4,184.5
1982,ND,670000,414,5,66,,85,258,17328,3074,13314,940,61.8,.7,9.9,,12.7,38.5,2586.3,458.8,1987.2,140.3
1982,OH,10791000,47126,676,3223,,19809,23418,485468,141316,302962,41190,436.7,6.3,29.9,,183.6,217.0,4498.8,1309.6,2807.5,381.7
1982,OK,3177000,14103,344,1180,,4218,8361,151814,50956,85326,15532,443.9,10.8,37.1,,132.8,263.2,4778.5,1603.9,2685.7,488.9
1982,OR,2649000,12529,136,1057,,4433,6903,161444,47410,106061,7973,473.0,5.1,39.9,,167.3,260.6,6094.5,1789.7,4003.8,301.0
1982,PA,11865000,42767,678,2448,,20806,18835,366903,106867,220623,39413,360.4,5.7,20.6,,175.4,158.7,3092.3,900.7,1859.4,332.2
1982,RI,958000,3849,35,186,,1099,2529,47539,13414,27077,7048,401.8,3.7,19.4,,114.7,264.0,4962.3,1400.2,2826.4,735.7
1982,SC,3203000,23061,348,1242,,3921,17550,148657,47752,92009,8896,720.0,10.9,38.8,,122.4,547.9,4641.2,1490.9,2872.6,277.7
1982,SD,691000,684,19,79,,118,468,17592,3885,12889,818,99.0,2.7,11.4,,17.1,67.7,2545.9,562.2,1865.3,118.4
1982,TN,4651000,19586,452,1651,,8173,9310,185692,59934,110316,15442,421.1,9.7,35.5,,175.7,200.2,3992.5,1288.6,2371.9,332.0
1982,TX,15280000,88178,2466,6816,,33618,45278,874799,285967,501727,87105,577.1,16.1,44.6,,220.0,296.3,5725.1,1871.5,3283.6,570.1
1982,UT,1554000,4440,53,369,,1344,2674,78451,17202,57341,3908,285.7,3.4,23.7,,86.5,172.1,5048.3,1106.9,3689.9,251.5
1982,VT,516000,655,12,180,,119,344,23555,6080,16160,1315,126.9,2.3,34.9,,23.1,66.7,4564.9,1178.3,3131.8,254.8
1982,VA,5491000,16970,405,1366,,6708,8491,216713,53457,153148,10108,309.1,7.4,24.9,,122.2,154.6,3946.7,973.5,2789.1,184.1
1982,WA,4245000,17251,185,1947,,5003,10116,249429,71322,166188,11919,406.4,4.4,45.9,,117.9,238.3,5875.8,1680.1,3914.9,280.8
1982,WV,1948000,3405,102,302,,970,2031,45514,13985,27962,3567,174.8,5.2,15.5,,49.8,104.3,2336.4,717.9,1435.4,183.1
1982,WI,4765000,9077,148,680,,3393,4856,202447,46564,147177,8706,190.5,3.1,14.3,,71.2,101.9,4248.6,977.2,3088.7,182.7
1982,WY,502000,1527,46,136,,172,1173,22589,4432,16903,1254,304.2,9.2,27.1,,34.3,233.7,4499.8,882.9,3367.1,249.8
1982,UnitedStatesTotal,231664458,1322390,21010,78770,,553130,669480,11652000,3447100,7142500,1062400,570.8,9.1,34.0,,238.8,289.0,5029.7,1488.0,3083.1,458.6
