Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1985,AL,4021000,18398,396,1079,,4237,12686,140115,41612,88108,10395,457.5,9.8,26.8,,105.4,315.5,3484.6,1034.9,2191.2,258.5
1985,AK,521000,3031,51,402,,484,2094,27588,6209,18220,3159,581.8,9.8,77.2,,92.9,401.9,5295.2,1191.7,3497.1,606.3
1985,AZ,3187000,19202,254,1458,,4670,12820,207591,59585,135720,12286,602.5,8.0,45.7,,146.5,402.3,6513.7,1869.6,4258.6,385.5
1985,AR,2359000,8199,187,686,,1617,5709,76372,22207,49957,4208,347.6,7.9,29.1,,68.5,242.0,3237.5,941.4,2117.7,178.4
1985,CA,26365000,201763,2770,11421,,86387,101185,1516710,448506,890967,177237,765.3,10.5,43.3,,327.7,383.8,5752.7,1701.1,3379.4,672.2
1985,CO,3231000,15219,189,1321,,4012,9697,208336,56480,137868,13988,471.0,5.8,40.9,,124.2,300.1,6448.0,1748.1,4267.0,432.9
1985,CT,3174000,12758,120,763,,6032,5843,136572,36041,86524,14007,402.0,3.8,24.0,,190.0,184.1,4302.8,1135.5,2726.0,441.3
1985,DE,622000,2695,30,296,,773,1596,28164,6826,19638,1700,433.3,4.8,47.6,,124.3,256.6,4528.0,1097.4,3157.2,273.3
1985,DC,626000,10171,147,337,,5230,4457,39904,10005,24874,5025,1624.8,23.5,53.8,,835.5,712.0,6374.4,1598.2,3973.5,802.7
1985,FL,11366000,106971,1296,6004,,35506,64165,753918,228402,465792,59724,941.1,11.4,52.8,,312.4,564.5,6633.1,2009.5,4098.1,525.5
1985,GA,5976000,30311,620,2587,,9812,17292,275070,81070,171950,22050,507.2,10.4,43.3,,164.2,289.4,4602.9,1356.6,2877.3,369.0
1985,HI,1054000,2313,43,310,,1048,912,52501,12164,37357,2980,219.4,4.1,29.4,,99.4,86.5,4981.1,1154.1,3544.3,282.7
1985,ID,1005000,2360,22,192,,269,1877,36916,8917,26170,1829,234.8,2.2,19.1,,26.8,186.8,3673.2,887.3,2604.0,182.0
1985,IL,11535000,82448,927,4529,,33120,43872,530205,131015,331030,68160,714.8,8.0,39.3,,287.1,380.3,4596.5,1135.8,2869.8,590.9
1985,IN,5499000,17014,319,1318,,5065,10312,198220,50295,129861,18064,309.4,5.8,24.0,,92.1,187.5,3604.7,914.6,2361.5,328.5
1985,IA,2884000,6106,55,363,,1187,4501,107607,26349,76835,4423,211.7,1.9,12.6,,41.2,156.1,3731.2,913.6,2664.2,153.4
1985,KS,2450000,8716,121,719,,1929,5947,98474,25740,67433,5301,355.8,4.9,29.3,,78.7,242.7,4019.3,1050.6,2752.4,216.4
1985,KY,3726000,11384,256,806,,2821,7501,98428,28739,62491,7198,305.5,6.9,21.6,,75.7,201.3,2641.7,771.3,1677.2,193.2
1985,LA,4481000,31108,487,1782,,8526,20313,218195,59326,141739,17130,694.2,10.9,39.8,,190.3,453.3,4869.3,1323.9,3163.1,382.3
1985,ME,1164000,1950,28,167,,284,1471,40789,10607,28260,1922,167.5,2.4,14.3,,24.4,126.4,3504.2,911.3,2427.8,165.1
1985,MD,4392000,36655,348,1700,,13272,21335,199318,52995,126077,20246,834.6,7.9,38.7,,302.2,485.8,4538.2,1206.6,2870.6,461.0
1985,MA,5822000,31334,202,1734,,10974,18424,245665,65231,130088,50346,538.2,3.5,29.8,,188.5,316.5,4219.6,1120.4,2234.4,864.8
1985,MI,9088000,66714,1018,6140,,26572,32984,511852,138792,297827,75233,734.1,11.2,67.6,,292.4,362.9,5632.2,1527.2,3277.1,827.8
1985,MN,4193000,10751,88,1242,,3598,5823,162597,42663,108954,10980,256.4,2.1,29.6,,85.8,138.9,3877.8,1017.5,2598.5,261.9
1985,MS,2613000,7079,276,698,,1635,4470,78254,26701,47478,4075,270.9,10.6,26.7,,62.6,171.1,2994.8,1021.9,1817.0,156.0
1985,MO,5029000,25321,409,1468,,7425,16019,194247,55252,120650,18345,503.5,8.1,29.2,,147.6,318.5,3862.5,1098.7,2399.1,364.8
1985,MT,826000,1722,48,159,,173,1342,35855,6835,26746,2274,208.5,5.8,19.2,,20.9,162.5,4340.8,827.5,3238.0,275.3
1985,NE,1606000,3821,47,376,,779,2619,55514,11730,41278,2506,237.9,2.9,23.4,,48.5,163.1,3456.7,730.4,2570.2,156.0
1985,NV,936000,6244,96,564,,2573,3011,55294,17312,33336,4646,667.1,10.3,60.3,,274.9,321.7,5907.5,1849.6,3561.5,496.4
1985,NH,998000,1405,21,191,,266,927,31049,7608,21459,1982,140.8,2.1,19.1,,26.7,92.9,3111.1,762.3,2150.2,198.6
1985,NJ,7562000,41172,407,2424,,19282,19059,344067,79923,213907,50237,544.5,5.4,32.1,,255.0,252.0,4549.9,1056.9,2828.7,664.3
1985,NM,1450000,10207,158,722,,2003,7324,83843,25432,53398,5013,703.9,10.9,49.8,,138.1,505.1,5782.3,1753.9,3682.6,345.7
1985,NY,17783000,165365,1683,5706,,89706,68270,828446,219633,502276,106537,929.9,9.5,32.1,,504.4,383.9,4658.6,1235.1,2824.5,599.1
1985,NC,6255000,26327,520,1488,,4893,19426,231465,71985,147530,11950,420.9,8.3,23.8,,78.2,310.6,3700.5,1150.8,2358.6,191.0
1985,ND,685000,322,7,50,,44,221,18032,2925,14297,810,47.0,1.0,7.3,,6.4,32.3,2632.4,427.0,2087.2,118.2
1985,OH,10744000,41000,554,3966,,14301,22179,408882,104920,266066,37896,381.6,5.2,36.9,,133.1,206.4,3805.7,976.5,2476.4,352.7
1985,OK,3301000,13930,254,1252,,3526,8898,165150,53216,93233,18701,422.0,7.7,37.9,,106.8,269.6,5003.0,1612.1,2824.4,566.5
1985,OR,2687000,14807,125,1363,,4986,8333,166023,50690,105725,9608,551.1,4.7,50.7,,185.6,310.1,6178.7,1886.5,3934.7,357.6
1985,PA,11853000,39240,550,2886,,17429,18375,320788,87417,194467,38904,331.1,4.6,24.3,,147.0,155.0,2706.4,737.5,1640.7,328.2
1985,RI,968000,3355,35,253,,1122,1945,42368,11929,24119,6320,346.6,3.6,26.1,,115.9,200.9,4376.9,1232.3,2491.6,652.9
1985,SC,3347000,21121,304,1385,,3143,16289,140892,41955,90260,8677,631.0,9.1,41.4,,93.9,486.7,4209.5,1253.5,2696.7,259.2
1985,SD,708000,967,13,168,,121,665,17730,3867,13142,721,136.6,1.8,23.7,,17.1,93.9,2504.2,546.2,1856.2,101.8
1985,TN,4762000,22592,429,2027,,8614,11522,175827,55563,97159,23105,474.4,9.0,42.6,,180.9,242.0,3692.3,1166.8,2040.3,485.2
1985,TX,16370000,90030,2132,8364,,31680,47854,985265,289825,595912,99528,550.0,13.0,51.1,,193.5,292.3,6018.7,1770.5,3640.3,608.0
1985,UT,1645000,4398,50,381,,908,3059,83072,15511,63668,3893,267.4,3.0,23.2,,55.2,186.0,5050.0,942.9,3870.4,236.7
1985,VT,535000,790,18,103,,112,557,20011,5210,13924,877,147.7,3.4,19.3,,20.9,104.1,3740.4,973.8,2602.6,163.9
1985,VA,5706000,16813,405,1551,,5720,9137,198821,44797,142800,11224,294.7,7.1,27.2,,100.2,160.1,3484.4,785.1,2502.6,196.7
1985,WA,4409000,18757,231,2420,,5821,10285,269099,79859,176501,12739,425.4,5.2,54.9,,132.0,233.3,6103.4,1811.3,4003.2,288.9
1985,WV,1936000,3214,73,359,,728,2054,40401,11972,25191,3238,166.0,3.8,18.5,,37.6,106.1,2086.8,618.4,1301.2,167.3
1985,WI,4775000,9880,135,875,,3351,5519,181918,37987,133349,10582,206.9,2.8,18.3,,70.2,115.6,3809.8,795.5,2792.6,221.6
1985,WY,509000,1307,22,114,,102,1069,19130,3515,14732,883,256.8,4.3,22.4,,20.0,210.0,3758.3,690.6,2894.3,173.5
1985,UnitedStatesTotal,237923795,1327767,18976,87671,,497874,723246,11102590,3073348,6926380,1102862,558.1,8.0,36.8,,209.3,304.0,4666.4,1291.7,2911.2,463.5
