Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1994,AL,4219000,28844,501,1487,,7223,19633,178015,44064,119951,14000,683.7,11.9,35.2,,171.2,465.3,4219.4,1044.4,2843.1,331.8
1994,AK,606000,4644,38,418,,886,3302,29947,4848,21824,3275,766.3,6.3,69.0,,146.2,544.9,4941.7,800.0,3601.3,540.4
1994,AZ,4075000,28653,426,1465,,6601,20161,294273,60157,190649,43467,703.1,10.5,36.0,,162.0,494.7,7221.4,1476.2,4678.5,1066.7
1994,AR,2453000,14598,294,1028,,3158,10118,103115,26911,68478,7726,595.1,12.0,41.9,,128.7,412.5,4203.6,1097.1,2791.6,315.0
1994,CA,31431000,318395,3703,10984,,112160,191548,1622102,384257,929640,308205,1013.0,11.8,34.9,,356.8,609.4,5160.8,1222.5,2957.7,980.6
1994,CO,3656000,18632,199,1579,,3910,12944,175808,33843,127600,14365,509.6,5.4,43.2,,106.9,354.0,4808.8,925.7,3490.2,392.9
1994,CT,3275000,14916,215,806,,6150,7745,134030,29142,84721,20167,455.5,6.6,24.6,,187.8,236.5,4092.5,889.8,2586.9,615.8
1994,DE,706000,4549,33,546,,1141,2829,29971,6198,20828,2945,644.3,4.7,77.3,,161.6,400.7,4245.2,877.9,2950.1,417.1
1994,DC,570000,15177,399,249,,6311,8218,48009,10037,29711,8261,2662.6,70.0,43.7,,1107.2,1441.8,8422.6,1760.9,5212.5,1449.3
1994,FL,13953000,160016,1165,7301,,45871,105679,991105,237341,626578,127186,1146.8,8.3,52.3,,328.8,757.4,7103.2,1701.0,4490.6,911.5
1994,GA,7055000,47103,703,2448,,15703,28249,376926,81406,256208,39312,667.7,10.0,34.7,,222.6,400.4,5342.7,1153.9,3631.6,557.2
1994,HI,1179000,3091,50,359,,1221,1461,75672,14029,55260,6383,262.2,4.2,30.4,,103.6,123.9,6418.3,1189.9,4687.0,541.4
1994,ID,1133000,3238,40,316,,209,2673,42954,8147,32597,2210,285.8,3.5,27.9,,18.4,235.9,3791.2,719.1,2877.1,195.1
1994,IL,11752000,112928,1378,3913,,43788,63849,548222,118116,363888,66218,960.9,11.7,33.3,,372.6,543.3,4664.9,1005.1,3096.4,563.5
1994,IN,5752000,30205,453,2046,,7490,20216,233975,48921,160043,25011,525.1,7.9,35.6,,130.2,351.5,4067.7,850.5,2782.4,434.8
1994,IA,2829000,8914,47,666,,1327,6874,94475,18872,70507,5096,315.1,1.7,23.5,,46.9,243.0,3339.5,667.1,2492.3,180.1
1994,KS,2554000,11314,170,1055,,2940,7149,112477,28635,75459,8383,443.0,6.7,41.3,,115.1,279.9,4404.0,1121.2,2954.5,328.2
1994,KY,3827000,16991,244,1350,,3595,11802,110725,28718,73449,8558,444.0,6.4,35.3,,93.9,308.4,2893.3,750.4,1919.2,223.6
1994,LA,4315000,42369,856,1923,,11530,28060,245488,55188,164081,26219,981.9,19.8,44.6,,267.2,650.3,5689.2,1279.0,3802.6,607.6
1994,ME,1240000,1611,28,318,,278,987,38971,8938,28257,1776,129.9,2.3,25.6,,22.4,79.6,3142.8,720.8,2278.8,143.2
1994,MD,5006000,47457,579,2035,,20147,24696,259039,52234,168608,38197,948.0,11.6,40.7,,402.5,493.3,5174.6,1043.4,3368.1,763.0
1994,MA,6041000,42749,214,1825,,10160,30550,225532,53222,129962,42348,707.6,3.5,30.2,,168.2,505.7,3733.4,881.0,2151.3,701.0
1994,MI,9496000,72751,927,6720,,21733,43371,444325,91849,290172,62304,766.1,9.8,70.8,,228.9,456.7,4679.1,967.2,3055.7,656.1
1994,MN,4567000,16397,147,2725,,5370,8155,181856,36157,131344,14355,359.0,3.2,59.7,,117.6,178.6,3982.0,791.7,2875.9,314.3
1994,MS,2669000,13177,409,1212,,4336,7220,115924,34493,70621,10810,493.7,15.3,45.4,,162.5,270.5,4343.3,1292.4,2646.0,405.0
1994,MO,5278000,39240,554,1955,,12178,24553,240898,55577,158283,27038,743.5,10.5,37.0,,230.7,465.2,4564.2,1053.0,2998.9,512.3
1994,MT,856000,1516,28,233,,280,975,41445,6178,32817,2450,177.1,3.3,27.2,,32.7,113.9,4841.7,721.7,3833.8,286.2
1994,NE,1623000,6322,51,500,,1223,4548,65746,10963,48547,6236,389.5,3.1,30.8,,75.4,280.2,4050.9,675.5,2991.2,384.2
1994,NV,1457000,14597,170,1001,,5134,8292,82693,19735,51893,11065,1001.9,11.7,68.7,,352.4,569.1,5675.6,1354.5,3561.6,759.4
1994,NH,1137000,1328,16,407,,308,597,29837,5275,22260,2302,116.8,1.4,35.8,,27.1,52.5,2624.2,463.9,1957.8,202.5
1994,NJ,7904000,48544,396,1972,,22762,23414,319856,72074,195618,52164,614.2,5.0,24.9,,288.0,296.2,4046.8,911.9,2474.9,660.0
1994,NM,1654000,14708,177,866,,2329,11336,87638,21945,57343,8350,889.2,10.7,52.4,,140.8,685.4,5298.5,1326.8,3466.9,504.8
1994,NY,18169000,175433,2016,4700,,86617,82100,745845,164650,452322,128873,965.6,11.1,25.9,,476.7,451.9,4105.0,906.2,2489.5,709.3
1994,NC,7070000,46308,772,2334,,12811,30391,351397,104118,225937,21342,655.0,10.9,33.0,,181.2,429.9,4970.3,1472.7,3195.7,301.9
1994,ND,638000,522,1,149,,71,301,16933,2070,13899,964,81.8,.2,23.4,,11.1,47.2,2654.1,324.5,2178.5,151.1
1994,OH,11102000,53930,662,5231,,20821,27216,441380,96175,297792,47413,485.8,6.0,47.1,,187.5,245.1,3975.7,866.3,2682.3,427.1
1994,OK,3258000,21225,226,1616,,4174,15209,160250,40764,104025,15461,651.5,6.9,49.6,,128.1,466.8,4918.7,1251.2,3192.9,474.6
1994,OR,3086000,16067,150,1333,,4264,10320,178240,33970,122506,21764,520.6,4.9,43.2,,138.2,334.4,5775.8,1100.8,3969.7,705.2
1994,PA,12052000,51425,712,3145,,22497,25071,342901,66468,222280,54153,426.7,5.9,26.1,,186.7,208.0,2845.2,551.5,1844.3,449.3
1994,RI,997000,3744,41,273,,870,2560,37323,9101,23039,5183,375.5,4.1,27.4,,87.3,256.8,3743.5,912.8,2310.8,519.9
1994,SC,3664000,37756,353,1991,,6817,28595,182114,46678,122252,13184,1030.5,9.6,54.3,,186.1,780.4,4970.4,1274.0,3336.6,359.8
1994,SD,721000,1641,10,303,,135,1193,20726,3938,15916,872,227.6,1.4,42.0,,18.7,165.5,2874.6,546.2,2207.5,120.9
1994,TN,5175000,38705,482,2545,,10735,24943,226247,59080,138173,28994,747.9,9.3,49.2,,207.4,482.0,4371.9,1141.6,2670.0,560.3
1994,TX,18378000,129838,2022,9102,,37643,81071,949387,214687,623947,110753,706.5,11.0,49.5,,204.8,441.1,5165.9,1168.2,3395.1,602.6
1994,UT,1908000,5810,56,806,,1213,3735,95332,15089,74554,5689,304.5,2.9,42.2,,63.6,195.8,4996.4,790.8,3907.4,298.2
1994,VT,580000,562,6,160,,71,325,18290,4274,13154,862,96.9,1.0,27.6,,12.2,56.0,3153.4,736.9,2267.9,148.6
1994,VA,6552000,23437,571,1868,,8704,12294,241763,41855,181619,18289,357.7,8.7,28.5,,132.8,187.6,3689.9,638.8,2772.0,279.1
1994,WA,5343000,27317,294,3230,,7464,16329,294734,55793,212198,26743,511.3,5.5,60.5,,139.7,305.6,5516.3,1044.2,3971.5,500.5
1994,WV,1822000,3931,99,370,,772,2690,42136,10673,28189,3274,215.8,5.4,20.3,,42.4,147.6,2312.6,585.8,1547.1,179.7
1994,WI,5082000,13748,227,1192,,5739,6590,186704,32824,135559,18321,270.5,4.5,23.5,,112.9,129.7,3673.8,645.9,2667.4,360.5
1994,WY,476000,1297,16,160,,79,1042,19122,3097,15254,771,272.5,3.4,33.6,,16.6,218.9,4017.2,650.6,3204.6,162.0
