Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1976,AL,3665000,14248,553,794,,3520,9381,125325,42879,72832,9614,388.8,15.1,21.7,,96.0,256.0,3419.5,1170.0,1987.2,262.3
1976,AK,382000,2063,43,179,,477,1364,21700,4653,13969,3078,540.1,11.3,46.9,,124.9,357.1,5680.6,1218.1,3656.8,805.8
1976,AZ,2270000,10335,177,674,,2949,6535,168686,53722,105389,9575,455.3,7.8,29.7,,129.9,287.9,7431.1,2366.6,4642.7,421.8
1976,AR,2109000,6410,213,510,,1618,4069,65437,19771,42474,3192,303.9,10.1,24.2,,76.7,192.9,3102.8,937.5,2013.9,151.4
1976,CA,21520000,144041,2220,9614,,59318,72889,1412716,467980,806086,138650,669.3,10.3,44.7,,275.6,338.7,6564.7,2174.6,3745.8,644.3
1976,CO,2583000,10770,176,873,,3608,6113,164419,48558,104443,11418,417.0,6.8,33.8,,139.7,236.7,6365.4,1879.9,4043.5,442.0
1976,CT,3117000,8516,97,448,,3831,4140,147477,43135,86832,17510,273.2,3.1,14.4,,122.9,132.8,4731.4,1383.9,2785.8,561.8
1976,DE,582000,1872,36,103,,749,984,34587,8978,22790,2819,321.6,6.2,17.7,,128.7,169.1,5942.8,1542.6,3915.8,484.4
1976,DC,702000,10399,188,508,,7044,2659,39327,11869,24506,2952,1481.3,26.8,72.4,,1003.4,378.8,5602.1,1690.7,3490.9,420.5
1976,FL,8421000,54597,903,3055,,15695,34944,536283,164609,343069,28605,648.3,10.7,36.3,,186.4,415.0,6368.4,1954.7,4074.0,339.7
1976,GA,4970000,21030,692,1240,,7076,12022,218002,71984,130130,15888,423.1,13.9,24.9,,142.4,241.9,4386.4,1448.4,2618.3,319.7
1976,HI,887000,2034,55,209,,1180,590,54042,16690,32544,4808,229.3,6.2,23.6,,133.0,66.5,6092.7,1881.6,3669.0,542.1
1976,ID,831000,1884,44,155,,332,1353,33604,8615,23076,1913,226.7,5.3,18.7,,40.0,162.8,4043.8,1036.7,2776.9,230.2
1976,IL,11229000,70266,1161,2763,,32243,34099,542301,141305,335946,65050,625.8,10.3,24.6,,287.1,303.7,4829.5,1258.4,2991.8,579.3
1976,IN,5302000,16721,377,1228,,6830,8286,231055,64450,146859,19746,315.4,7.1,23.2,,128.8,156.3,4357.9,1215.6,2769.9,372.4
1976,IA,2870000,3813,67,307,,1180,2259,112463,23737,82788,5938,132.9,2.3,10.7,,41.1,78.7,3918.6,827.1,2884.6,206.9
1976,KS,2310000,6529,104,506,,1983,3936,103853,30618,67870,5365,282.6,4.5,21.9,,85.8,170.4,4495.8,1325.5,2938.1,232.3
1976,KY,3428000,8987,362,611,,3382,4632,104029,31886,63683,8460,262.2,10.6,17.8,,98.7,135.1,3034.7,930.2,1857.7,246.8
1976,LA,3841000,18161,506,1028,,4776,11851,149347,43810,93991,11546,472.8,13.2,26.8,,124.3,308.5,3888.2,1140.6,2447.0,300.6
1976,ME,1070000,2354,29,106,,406,1813,41349,14051,25011,2287,220.0,2.7,9.9,,37.9,169.4,3864.4,1313.2,2337.5,213.7
1976,MD,4144000,26249,352,1327,,12247,12323,208483,56356,134355,17772,633.4,8.5,32.0,,295.5,297.4,5031.0,1359.9,3242.2,428.9
1976,MA,5809000,23190,194,1028,,10466,11502,314946,96554,142135,76257,399.2,3.3,17.7,,180.2,198.0,5421.7,1662.1,2446.8,1312.7
1976,MI,9104000,58814,1014,3287,,30284,24229,530965,151901,323243,55821,646.0,11.1,36.1,,332.6,266.1,5832.2,1668.5,3550.6,613.1
1976,MN,3965000,7492,92,726,,3189,3485,164235,44493,105978,13764,189.0,2.3,18.3,,80.4,87.9,4142.1,1122.1,2672.8,347.1
1976,MS,2354000,6954,294,384,,1509,4767,51150,19098,29176,2876,295.4,12.5,16.3,,64.1,202.5,2172.9,811.3,1239.4,122.2
1976,MO,4778000,21470,443,1296,,9750,9981,219057,67044,133542,18471,449.4,9.3,27.1,,204.1,208.9,4584.7,1403.2,2794.9,386.6
1976,MT,753000,1358,38,102,,268,950,30734,6333,22083,2318,180.3,5.0,13.5,,35.6,126.2,4081.5,841.0,2932.7,307.8
1976,NE,1553000,3269,45,318,,979,1927,52048,10626,37795,3627,210.5,2.9,20.5,,63.0,124.1,3351.4,684.2,2433.7,233.5
1976,NV,610000,4215,70,288,,1799,2058,46452,14594,28776,3082,691.0,11.5,47.2,,294.9,337.4,7615.1,2392.5,4717.4,505.2
1976,NH,822000,709,27,80,,204,398,28976,7706,19196,2074,86.3,3.3,9.7,,24.8,48.4,3525.1,937.5,2335.3,252.3
1976,NJ,7336000,29107,380,1461,,14695,12571,367075,110346,219267,37462,396.8,5.2,19.9,,200.3,171.4,5003.7,1504.2,2988.9,510.7
1976,NM,1168000,6475,113,479,,1457,4426,66116,19617,42650,3849,554.4,9.7,41.0,,124.7,378.9,5660.6,1679.5,3651.5,329.5
1976,NY,18084000,156988,1969,4663,,95718,54638,968751,318919,516328,133504,868.1,10.9,25.8,,529.3,302.1,5357.0,1763.5,2855.2,738.2
1976,NC,5469000,22061,609,838,,3859,16755,190203,64289,116164,9750,403.4,11.1,15.3,,70.6,306.4,3477.8,1175.5,2124.0,178.3
1976,ND,643000,462,9,36,,104,313,15705,3077,11603,1025,71.9,1.4,5.6,,16.2,48.7,2442.5,478.5,1804.5,159.4
1976,OH,10690000,41553,792,2759,,19645,18357,487409,128618,318370,40421,388.7,7.4,25.8,,183.8,171.7,4559.5,1203.2,2978.2,378.1
1976,OK,2766000,7926,178,747,,1944,5057,116015,36441,71098,8476,286.6,6.4,27.0,,70.3,182.8,4194.3,1317.5,2570.4,306.4
1976,OR,2329000,10654,97,829,,3091,6637,137443,39587,88661,9195,457.4,4.2,35.6,,132.7,285.0,5901.4,1699.7,3806.8,394.8
1976,PA,11862000,34985,719,2148,,16366,15752,361199,107472,212424,41303,294.9,6.1,18.1,,138.0,132.8,3045.0,906.0,1790.8,348.2
1976,RI,927000,2779,22,79,,844,1834,49598,13110,28279,8209,299.8,2.4,8.5,,91.0,197.8,5350.4,1414.2,3050.6,885.5
1976,SC,2848000,17065,331,909,,3010,12815,122684,44247,71292,7145,599.2,11.6,31.9,,105.7,450.0,4307.7,1553.6,2503.2,250.9
1976,SD,686000,1277,12,105,,159,1001,16836,4256,11554,1026,186.2,1.7,15.3,,23.2,145.9,2454.2,620.4,1684.3,149.6
1976,TN,4214000,16574,462,1072,,6215,8825,162874,55647,93493,13734,393.3,11.0,25.4,,147.5,209.4,3865.1,1320.5,2218.6,325.9
1976,TX,12487000,44422,1519,3666,,17352,21885,637918,193280,400767,43871,355.7,12.2,29.4,,139.0,175.3,5108.7,1547.8,3209.5,351.3
1976,UT,1228000,2709,55,257,,852,1545,58418,13973,40548,3897,220.6,4.5,20.9,,69.4,125.8,4757.2,1137.9,3302.0,317.3
1976,VT,476000,563,26,71,,85,381,14632,4868,8821,943,118.3,5.5,14.9,,17.9,80.0,3073.9,1022.7,1853.2,198.1
1976,VA,5032000,15485,476,1115,,5444,8450,196016,51279,133360,11377,307.7,9.5,22.2,,108.2,167.9,3895.4,1019.1,2650.2,226.1
1976,WA,3612000,14036,154,1238,,4317,8327,195244,59324,123324,12596,388.6,4.3,34.3,,119.5,230.5,5405.4,1642.4,3414.3,348.7
1976,WV,1821000,2761,122,188,,692,1759,39480,10437,26568,2475,151.6,6.7,10.3,,38.0,96.6,2168.0,573.1,1459.0,135.9
1976,WI,4609000,6345,140,542,,2734,2929,173437,38891,124275,10271,137.7,3.0,11.8,,59.3,63.5,3763.0,843.8,2696.4,222.8
1976,WY,390000,851,27,97,,114,613,14652,2982,10726,944,218.2,6.9,24.9,,29.2,157.2,3756.9,764.6,2750.3,242.1
1976,UnitedStatesTotal,214659000,1004210,18780,57080,,427810,500530,10345500,3108700,6270800,966000,467.8,8.7,26.6,,199.3,233.2,4819.5,1448.2,2921.3,450.0
