Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1966,AL,3517000,8098,384,341,,1124,6249,53740,18551,30583,4606,230.3,10.9,9.7,,32.0,177.7,1528.0,527.5,869.6,131.0
1966,AK,272000,409,35,53,,98,223,7168,1613,4354,1201,150.4,12.9,19.5,,36.0,82.0,2635.3,593.0,1600.7,441.5
1966,AZ,1618000,3272,98,296,,898,1980,63645,15066,42555,6024,202.2,6.1,18.3,,55.5,122.4,3933.6,931.1,2630.1,372.3
1966,AR,1955000,3185,139,192,,574,2280,23850,7044,15140,1666,162.9,7.1,9.8,,29.4,116.6,1219.9,360.3,774.4,85.2
1966,CA,18918000,57718,868,4432,,22317,30101,802944,241666,474122,87156,305.1,4.6,23.4,,118.0,159.1,4244.3,1277.4,2506.2,460.7
1966,CO,1977000,3340,79,343,,1064,1854,56160,14057,36205,5898,168.9,4.0,17.3,,53.8,93.8,2840.7,711.0,1831.3,298.3
1966,CT,2875000,2146,57,172,,601,1316,54844,17728,29919,7197,74.6,2.0,6.0,,20.9,45.8,1907.6,616.6,1040.7,250.3
1966,DE,512000,655,46,49,,300,260,12758,3903,7469,1386,127.9,9.0,9.6,,58.6,50.8,2491.8,762.3,1458.8,270.7
1966,DC,808000,7155,141,134,,3703,3177,32782,10498,15719,6565,885.5,17.5,16.6,,458.3,393.2,4057.2,1299.3,1945.4,812.5
1966,FL,5941000,20069,612,871,,5933,12653,200716,62839,123424,14453,337.8,10.3,14.7,,99.9,213.0,3378.5,1057.7,2077.5,243.3
1966,GA,4459000,9066,504,650,,1555,6357,74754,24580,42070,8104,203.3,11.3,14.6,,34.9,142.6,1676.5,551.2,943.5,181.7
1966,HI,718000,598,21,35,,155,387,24555,8111,14152,2292,83.3,2.9,4.9,,21.6,53.9,3419.9,1129.7,1971.0,319.2
1966,ID,694000,461,21,66,,54,320,13498,2706,10076,716,66.4,3.0,9.5,,7.8,46.1,1945.0,389.9,1451.9,103.2
1966,IL,10722000,39116,745,1777,,19824,16770,256731,60099,152102,44530,364.8,6.9,16.6,,184.9,156.4,2394.4,560.5,1418.6,415.3
1966,IN,4918000,7196,197,520,,3089,3390,107692,30859,63282,13551,146.3,4.0,10.6,,62.8,68.9,2189.8,627.5,1286.7,275.5
