Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1983,LA,4438000,28444,629,1770,,8433,17612,194636,57359,123492,13785,640.9,14.2,39.9,,190.0,396.8,4385.7,1292.5,2782.6,310.6
1983,ME,1146000,1829,24,193,,311,1301,40357,11415,27022,1920,159.6,2.1,16.8,,27.1,113.5,3521.6,996.1,2357.9,167.5
1983,MD,4304000,34736,367,1412,,14950,18007,195828,52697,127443,15688,807.1,8.5,32.8,,347.4,418.4,4549.9,1224.4,2961.0,364.5
1983,MA,5767000,33264,203,1495,,12023,19543,255707,72291,133883,49533,576.8,3.5,25.9,,208.5,338.9,4434.0,1253.5,2321.5,858.9
1983,MI,9069000,64993,910,5085,,25873,33125,522450,153438,302118,66894,716.7,10.0,56.1,,285.3,365.3,5760.8,1691.9,3331.3,737.6
1983,MN,4144000,7909,69,927,,3298,3615,159268,44571,106034,8663,190.9,1.7,22.4,,79.6,87.2,3843.3,1075.6,2558.7,209.0
1983,MS,2587000,7255,290,616,,1650,4699,75740,26479,45584,3677,280.4,11.2,23.8,,63.8,181.6,2927.7,1023.5,1762.0,142.1
1983,MO,4970000,23718,403,1330,,8346,13639,201418,60496,125140,15782,477.2,8.1,26.8,,167.9,274.4,4052.7,1217.2,2517.9,317.5
1983,MT,817000,1737,30,162,,192,1353,36208,7420,26918,1870,212.6,3.7,19.8,,23.5,165.6,4431.8,908.2,3294.7,228.9
1983,NE,1597000,3477,42,339,,796,2300,57012,12408,42026,2578,217.7,2.6,21.2,,49.8,144.0,3569.9,777.0,2631.6,161.4
1983,NV,891000,5838,114,457,,2737,2530,53871,17922,31749,4200,655.2,12.8,51.3,,307.2,284.0,6046.1,2011.4,3563.3,471.4
1983,NH,959000,1200,19,187,,231,763,30987,7882,21359,1746,125.1,2.0,19.5,,24.1,79.6,3231.2,821.9,2227.2,182.1
1983,NJ,7468000,41304,399,2266,,20086,18553,344296,92391,206778,45127,553.1,5.3,30.3,,269.0,248.4,4610.3,1237.2,2768.9,604.3
1983,NM,1399000,9608,124,671,,1595,7218,79175,21813,53077,4285,686.8,8.9,48.0,,114.0,515.9,5659.4,1559.2,3793.9,306.3
1983,NY,17667000,161489,1958,5296,,94783,59452,881322,249115,504346,127861,914.1,11.1,30.0,,536.5,336.5,4988.5,1410.1,2854.7,723.7
1983,NC,6082000,24911,490,1332,,4840,18249,229540,72348,147068,10124,409.6,8.1,21.9,,79.6,300.0,3774.1,1189.5,2418.1,166.5
1983,ND,680000,365,14,85,,53,213,17828,2967,13983,878,53.7,2.1,12.5,,7.8,31.3,2621.8,436.3,2056.3,129.1
1983,OH,10746000,42759,600,3387,,17132,21640,441362,124179,280156,37027,397.9,5.6,31.5,,159.4,201.4,4107.2,1155.6,2607.1,344.6
1983,OK,3298000,13964,249,1247,,4245,8223,148599,49782,84085,14732,423.4,7.6,37.8,,128.7,249.3,4505.7,1509.5,2549.6,446.7
1983,OR,2662000,12986,109,1078,,4533,7266,153412,46472,98880,8060,487.8,4.1,40.5,,170.3,273.0,5763.0,1745.8,3714.5,302.8
1983,PA,11895000,40782,583,2449,,20501,17249,339321,96425,205408,37488,342.8,4.9,20.6,,172.3,145.0,2852.6,810.6,1726.8,315.2
1983,RI,955000,3392,26,160,,1078,2128,44410,12722,25463,6225,355.2,2.7,16.8,,112.9,222.8,4650.3,1332.1,2666.3,651.8
1983,SC,3264000,20133,321,1144,,3425,15243,135590,42263,85501,7826,616.8,9.8,35.0,,104.9,467.0,4154.1,1294.8,2619.5,239.8
1983,SD,700000,840,15,119,,111,595,16993,3820,12453,720,120.0,2.1,17.0,,15.9,85.0,2427.6,545.7,1779.0,102.9
1983,TN,4685000,18836,410,1682,,8094,8650,169110,56498,97785,14827,402.0,8.8,35.9,,172.8,184.6,3609.6,1205.9,2087.2,316.5
1983,TX,15724000,80546,2239,6333,,29769,42205,848312,262198,503582,82532,512.2,14.2,40.3,,189.3,268.4,5395.0,1667.5,3202.6,524.9
1983,UT,1619000,4144,56,403,,1041,2644,78715,16446,58453,3816,256.0,3.5,24.9,,64.3,163.3,4862.0,1015.8,3610.4,235.7
1983,VT,525000,696,19,214,,146,317,21001,5724,14296,981,132.6,3.6,40.8,,27.8,60.4,4000.2,1090.3,2723.0,186.9
1983,VA,5550000,16236,387,1370,,6132,8347,203632,51055,142714,9863,292.5,7.0,24.7,,110.5,150.4,3669.0,919.9,2571.4,177.7
1983,WA,4300000,15986,212,1923,,4533,9318,245357,70526,163953,10878,371.8,4.9,44.7,,105.4,216.7,5706.0,1640.1,3812.9,253.0
1983,WV,1965000,3375,96,263,,869,2147,44158,13455,27134,3569,171.8,4.9,13.4,,44.2,109.3,2247.2,684.7,1380.9,181.6
1983,WI,4751000,9070,131,861,,3415,4663,193118,41980,141434,9704,190.9,2.8,18.1,,71.9,98.1,4064.8,883.6,2976.9,204.3
1983,WY,514000,1219,30,110,,153,926,19412,3626,14932,854,237.2,5.8,21.4,,29.8,180.2,3776.7,705.4,2905.1,166.1
1983,UnitedStatesTotal,233791994,1258087,19308,78918,,506567,653294,10850543,3129851,6712759,1007933,538.1,8.3,33.8,,216.7,279.4,4641.1,1338.7,2871.3,431.1
