Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1995,KS,2565000,10792,159,938,,2775,6920,114558,27404,78855,8299,420.7,6.2,36.6,,108.2,269.8,4466.2,1068.4,3074.3,323.5
1995,KY,3860000,14079,276,1231,,4001,8571,115298,28389,76906,10003,364.7,7.2,31.9,,103.7,222.0,2987.0,735.5,1992.4,259.1
1995,LA,4342000,43741,740,1855,,11662,29484,246132,53481,166667,25984,1007.4,17.0,42.7,,268.6,679.0,5668.6,1231.7,3838.5,598.4
1995,ME,1241000,1631,25,265,,334,1007,39132,9015,28444,1673,131.4,2.0,21.4,,26.9,81.1,3153.3,726.4,2292.0,134.8
1995,MD,5042000,49757,596,2130,,21334,25697,267625,53320,178126,36179,986.9,11.8,42.2,,423.1,509.7,5307.9,1057.5,3532.8,717.6
1995,MA,6074000,41739,217,1759,,9137,30626,221971,49669,135586,36716,687.2,3.6,29.0,,150.4,504.2,3654.4,817.7,2232.2,604.5
1995,MI,9549000,65680,808,5917,,17885,41070,429223,86872,280712,61639,687.8,8.5,62.0,,187.3,430.1,4495.0,909.7,2939.7,645.5
1995,MN,4610000,16416,182,2593,,5702,7939,190911,36756,138414,15741,356.1,3.9,56.2,,123.7,172.2,4141.2,797.3,3002.5,341.5
1995,MS,2697000,13560,348,1054,,3530,8628,108195,30505,67967,9723,502.8,12.9,39.1,,130.9,319.9,4011.7,1131.1,2520.1,360.5
1995,MO,5324000,35339,469,1711,,10863,22296,237278,49649,162430,25199,663.8,8.8,32.1,,204.0,418.8,4456.8,932.6,3050.9,473.3
1995,MT,870000,1491,35,231,,253,972,40246,5060,32797,2389,171.4,4.0,26.6,,29.1,111.7,4626.0,581.6,3769.8,274.6
1995,NE,1637000,6253,48,317,,1067,4821,68140,10344,52044,5752,382.0,2.9,19.4,,65.2,294.5,4162.5,631.9,3179.2,351.4
1995,NV,1530000,14461,163,937,,4966,8395,86203,20235,54563,11405,945.2,10.7,61.2,,324.6,548.7,5634.2,1322.5,3566.2,745.4
1995,NH,1148000,1314,21,333,,314,646,29170,4806,22698,1666,114.5,1.8,29.0,,27.4,56.3,2540.9,418.6,1977.2,145.1
1995,NJ,7945000,47652,409,1927,,22486,22830,326056,69533,206339,50184,599.8,5.1,24.3,,283.0,287.4,4103.9,875.2,2597.1,631.6
1995,NM,1685000,13804,148,954,,2604,10098,94508,24383,61478,8647,819.2,8.8,56.6,,154.5,599.3,5608.8,1447.1,3648.5,513.2
1995,NY,18136000,152683,1550,4290,,72492,74351,674342,146562,425184,102596,841.9,8.5,23.7,,399.7,410.0,3718.3,808.1,2344.4,565.7
1995,NC,7195000,46508,677,2320,,12896,30615,359256,101995,234911,22350,646.4,9.4,32.2,,179.2,425.5,4993.1,1417.6,3264.9,310.6
1995,ND,641000,556,6,146,,64,340,17817,2248,14421,1148,86.7,.9,22.8,,10.0,53.0,2779.6,350.7,2249.8,179.1
1995,OH,11151000,53799,600,4835,,19931,28433,437424,93539,297624,46261,482.5,5.4,43.4,,178.7,255.0,3922.7,838.8,2669.0,414.9
1995,OK,3278000,21770,400,1461,,3788,16121,161693,41694,103727,16272,664.1,12.2,44.6,,115.6,491.8,4932.7,1271.9,3164.3,496.4
1995,OR,3141000,16408,129,1309,,4332,10638,189765,34640,133075,22050,522.4,4.1,41.7,,137.9,338.7,6041.5,1102.8,4236.7,702.0
1995,PA,12072000,51586,755,3046,,22858,24927,354623,67815,236991,49817,427.3,6.3,25.2,,189.3,206.5,2937.6,561.8,1963.1,412.7
1995,RI,990000,3643,33,267,,914,2429,38378,9234,24780,4364,368.0,3.3,27.0,,92.3,245.4,3876.6,932.7,2503.0,440.8
1995,SC,3673000,36067,292,1737,,6461,27577,186656,46083,126416,14157,981.9,7.9,47.3,,175.9,750.8,5081.8,1254.6,3441.8,385.4
1995,SD,729000,1513,13,299,,189,1012,20799,3942,15976,881,207.5,1.8,41.0,,25.9,138.8,2853.1,540.7,2191.5,120.9
1995,TN,5256000,40549,557,2477,,11732,25783,241315,60086,147143,34086,771.5,10.6,47.1,,223.2,490.5,4591.2,1143.2,2799.5,648.5
1995,TX,18724000,124303,1693,8563,,33667,80380,940033,202642,632468,104923,663.9,9.0,45.7,,179.8,429.3,5020.5,1082.3,3377.8,560.4
1995,UT,1951000,6415,76,834,,1309,4196,112417,15623,89202,7592,328.8,3.9,42.7,,67.1,215.1,5762.0,800.8,4572.1,389.1
1995,VT,585000,692,13,165,,64,450,19395,4451,14150,794,118.3,2.2,28.2,,10.9,76.9,3315.4,760.9,2418.8,135.7
1995,VA,6618000,23921,503,1799,,8718,12901,240084,39388,181333,19363,361.5,7.6,27.2,,131.7,194.9,3627.7,595.2,2740.0,292.6
1995,WA,5431000,26300,275,3214,,7209,15602,314213,59265,224861,30087,484.3,5.1,59.2,,132.7,287.3,5785.5,1091.2,4140.3,554.0
1995,WV,1828000,3842,89,388,,781,2584,41093,10329,27724,3040,210.2,4.9,21.2,,42.7,141.4,2248.0,565.0,1516.6,166.3
1995,WI,5123000,14399,219,1194,,5384,7602,184665,31416,134623,18626,281.1,4.3,23.3,,105.1,148.4,3604.6,613.2,2627.8,363.6
1995,WY,480000,1220,10,165,,86,959,19517,2938,15774,805,254.2,2.1,34.4,,17.9,199.8,4066.0,612.1,3286.3,167.7
1995,UnitedStatesTotal,262803276,1798792,21606,97470,,580509,1099207,12063935,2593784,7997710,1472441,684.5,8.2,37.1,,220.9,418.3,4590.5,987.0,3043.2,560.3
