Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1980,AL,3861466,17320,509,1158,,5102,10551,173191,58952,102029,12210,448.5,13.2,30.0,,132.1,273.2,4485.1,1526.7,2642.2,316.2
1980,AK,440142,1919,39,250,,360,1270,22930,5545,14916,2469,436.0,8.9,56.8,,81.8,288.5,5209.7,1259.8,3388.9,561.0
1980,AZ,2715357,17673,279,1227,,5258,10909,204193,58527,132814,12852,650.9,10.3,45.2,,193.6,401.8,7519.9,2155.4,4891.2,473.3
1980,AR,2284037,7656,210,609,,1848,4989,79390,25559,49558,4273,335.2,9.2,26.7,,80.9,218.4,3475.9,1119.0,2169.8,187.1
1980,CA,23532680,210290,3411,13693,,90420,102766,1633042,545138,913070,174834,893.6,14.5,58.2,,384.2,436.7,6939.5,2316.5,3880.0,742.9
1980,CO,2878407,15215,198,1510,,4608,8899,195872,58455,124514,12903,528.6,6.9,52.5,,160.1,309.2,6804.9,2030.8,4325.8,448.3
1980,CT,3095224,12768,146,670,,6749,5203,169283,52638,95631,21014,412.5,4.7,21.6,,218.0,168.1,5469.2,1700.6,3089.6,678.9
1980,DE,594779,2824,41,144,,815,1824,37482,9698,25077,2707,474.8,6.9,24.2,,137.0,306.7,6301.8,1630.5,4216.2,455.1
1980,DC,635233,12772,200,439,,8897,3236,50896,16260,31068,3568,2010.6,31.5,69.1,,1400.6,509.4,8012.2,2559.7,4890.8,561.7
1980,FL,9567112,94095,1387,5439,,34015,53254,709730,239825,424223,45682,983.5,14.5,56.9,,355.5,556.6,7418.4,2506.8,4434.2,477.5
1980,GA,5400851,29993,743,2391,,10670,16189,272652,91773,160764,20115,555.3,13.8,44.3,,197.6,299.7,5048.3,1699.2,2976.6,372.4
1980,HI,964680,2889,84,335,,1835,635,69291,17822,45564,5905,299.5,8.7,34.7,,190.2,65.8,7182.8,1847.5,4723.2,612.1
1980,ID,943629,2957,29,211,,442,2275,42169,11691,28243,2235,313.4,3.1,22.4,,46.8,241.1,4468.8,1238.9,2993.0,236.9
1980,IL,11355062,91753,1205,3950,,41675,44923,620107,177099,369319,73689,808.0,10.6,34.8,,367.0,395.6,5461.1,1559.6,3252.5,649.0
1980,IN,5461103,20633,485,1808,,7720,10620,248619,71720,153297,23602,377.8,8.9,33.1,,141.4,194.5,4552.5,1313.3,2807.1,432.2
1980,IA,2907804,5826,63,416,,1596,3751,132200,31390,93605,7205,200.4,2.2,14.3,,54.9,129.0,4546.4,1079.5,3219.1,247.8
1980,KS,2354783,9168,163,742,,2664,5599,117492,35826,75268,6398,389.3,6.9,31.5,,113.1,237.8,4989.5,1521.4,3196.4,271.7
1980,KY,3641479,9711,321,698,,3468,5224,115328,37901,68296,9131,266.7,8.8,19.2,,95.2,143.5,3167.1,1040.8,1875.5,250.7
1980,LA,4199542,27926,661,1867,,8271,17127,201106,63997,121298,15811,665.0,15.7,44.5,,197.0,407.8,4788.8,1523.9,2888.4,376.5
1980,ME,1123670,2173,32,145,,346,1650,46904,13291,31151,2462,193.4,2.8,12.9,,30.8,146.8,4174.2,1182.8,2772.3,219.1
1980,MD,4192211,35735,399,1681,,16461,17194,242214,71183,152144,18887,852.4,9.5,40.1,,392.7,410.1,5777.7,1698.0,3629.2,450.5
1980,MA,5728288,34444,232,1562,,13492,19158,313787,99697,153849,60241,601.3,4.1,27.3,,235.5,334.4,5477.8,1740.4,2685.8,1051.6
1980,MI,9228128,59014,940,4304,,22519,31251,557051,160688,342384,53979,639.5,10.2,46.6,,244.0,338.6,6036.4,1741.3,3710.2,584.9
1980,MN,4061235,9250,106,942,,4025,4177,185668,50602,123050,12016,227.8,2.6,23.2,,99.1,102.9,4571.7,1246.0,3029.9,295.9
1980,MS,2511491,8588,365,619,,2035,5569,77234,29612,43142,4480,341.9,14.5,24.6,,81.0,221.7,3075.2,1179.1,1717.8,178.4
1980,MO,4901288,27177,544,1600,,10958,14075,239115,81798,136998,20319,554.5,11.1,32.6,,223.6,287.2,4878.6,1668.9,2795.1,414.6
1980,MT,781592,1740,31,164,,266,1279,37531,7430,27587,2514,222.6,4.0,21.0,,34.0,163.6,4801.9,950.6,3529.6,321.7
1980,NE,1563921,3512,69,363,,1286,1794,63818,14316,45692,3810,224.6,4.4,23.2,,82.2,114.7,4080.6,915.4,2921.6,243.6
