Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2002,AL,4478896,19931,303,1664,,5962,12002,180400,42578,123932,13890,445.0,6.8,37.2,,133.1,268.0,4027.8,950.6,2767.0,310.1
2002,AK,641482,3627,33,511,,489,2594,24118,3908,17739,2471,565.4,5.1,79.7,,76.2,404.4,3759.7,609.2,2765.3,385.2
2002,AZ,5441125,30171,387,1608,,8000,20176,318296,59087,201541,57668,554.5,7.1,29.6,,147.0,370.8,5849.8,1085.9,3704.0,1059.9
2002,AR,2706268,11501,142,754,,2524,8081,101171,23229,71129,6813,425.0,5.2,27.9,,93.3,298.6,3738.4,858.3,2628.3,251.7
2002,CA,35001986,208388,2395,10198,,64968,130827,1176484,238428,715692,222364,595.4,6.8,29.1,,185.6,373.8,3361.2,681.2,2044.7,635.3
2002,CO,4501051,15882,179,2066,,3579,10058,180054,31678,125193,23183,352.9,4.0,45.9,,79.5,223.5,4000.3,703.8,2781.4,515.1
2002,CT,3458587,10807,84,740,,4069,5914,93426,17111,64735,11580,312.5,2.4,21.4,,117.6,171.0,2701.3,494.7,1871.7,334.8
2002,DE,805945,4836,26,358,,1154,3298,26967,5355,18555,3057,600.0,3.2,44.4,,143.2,409.2,3346.0,664.4,2302.3,379.3
2002,DC,569157,9322,264,262,,3834,4962,36477,5170,21708,9599,1637.9,46.4,46.0,,673.6,871.8,6409.0,908.4,3814.1,1686.5
2002,FL,16691701,128721,911,6753,,32581,88476,777236,177242,511478,88516,771.2,5.5,40.5,,195.2,530.1,4656.4,1061.9,3064.3,530.3
2002,GA,8544005,39271,606,2108,,13432,23125,346559,73932,234591,38036,459.6,7.1,24.7,,157.2,270.7,4056.2,865.3,2745.7,445.2
2002,HI,1240663,3262,24,372,,1210,1656,71976,12722,49344,9910,262.9,1.9,30.0,,97.5,133.5,5801.4,1025.4,3977.2,798.8
2002,ID,1343124,3419,36,497,,240,2646,39128,7441,29060,2627,254.6,2.7,37.0,,17.9,197.0,2913.2,554.0,2163.6,195.6
2002,IL,12586447,75759,961,4370,,25314,45114,430479,81440,304227,44812,601.9,7.6,34.7,,201.1,358.4,3420.2,647.0,2417.1,356.0
2002,IN,6156913,22001,362,1843,,6612,13184,208965,42605,146073,20287,357.3,5.9,29.9,,107.4,214.1,3394.0,692.0,2372.5,329.5
2002,IA,2935840,8388,44,797,,1169,6378,92877,18643,68411,5823,285.7,1.5,27.1,,39.8,217.2,3163.6,635.0,2330.2,198.3
2002,KS,2711769,10229,78,1035,,2165,6951,100768,19679,73877,7212,377.2,2.9,38.2,,79.8,256.3,3716.0,725.7,2724.3,266.0
2002,KY,4089822,11101,191,1087,,3131,6692,108590,26891,72378,9321,271.4,4.7,26.6,,76.6,163.6,2655.1,657.5,1769.7,227.9
2002,LA,4476192,29690,593,1529,,7123,20445,198838,45350,133302,20186,663.3,13.2,34.2,,159.1,456.7,4442.1,1013.1,2978.0,451.0
2002,ME,1294894,1396,14,377,,270,735,32985,6965,24591,1429,107.8,1.1,29.1,,20.9,56.8,2547.3,537.9,1899.1,110.4
2002,MD,5450525,42015,513,1370,,13417,26715,217105,39765,143320,34020,770.8,9.4,25.1,,246.2,490.1,3983.2,729.6,2629.5,624.2
