Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1977,AL,3690000,15293,524,929,,3572,10268,121702,41901,69442,10359,414.4,14.2,25.2,,96.8,278.3,3298.2,1135.5,1881.9,280.7
1977,AK,407000,1804,44,210,,394,1156,22201,5420,13715,3066,443.2,10.8,51.6,,96.8,284.0,5454.8,1331.7,3369.8,753.3
1977,AZ,2296000,11347,217,786,,3173,7171,166528,53866,102571,10091,494.2,9.5,34.2,,138.2,312.3,7253.0,2346.1,4467.4,439.5
1977,AR,2144000,6924,188,592,,1784,4360,64709,20852,39924,3933,322.9,8.8,27.6,,83.2,203.4,3018.1,972.6,1862.1,183.4
1977,CA,21896000,154582,2515,10825,,62852,78390,1380039,468452,766317,145270,706.0,11.5,49.4,,287.0,358.0,6302.7,2139.4,3499.8,663.5
1977,CO,2619000,13407,166,1100,,4471,7670,165405,50684,102225,12496,511.9,6.3,42.0,,170.7,292.9,6315.6,1935.2,3903.2,477.1
1977,CT,3108000,8774,132,521,,4026,4095,141719,41833,81450,18436,282.3,4.2,16.8,,129.5,131.8,4559.8,1346.0,2620.7,593.2
1977,DE,582000,2224,35,145,,914,1130,33919,9793,21408,2718,382.1,6.0,24.9,,157.0,194.2,5828.0,1682.6,3678.4,467.0
1977,DC,690000,9843,192,402,,6655,2594,39978,11590,25646,2742,1426.5,27.8,58.3,,964.5,375.9,5793.9,1679.7,3716.8,397.4
1977,FL,8452000,58052,859,3348,,15885,37960,511494,157195,324601,29698,686.8,10.2,39.6,,187.9,449.1,6051.8,1859.9,3840.5,351.4
1977,GA,5048000,22203,593,1570,,7094,12946,192795,68205,109554,15036,439.8,11.7,31.1,,140.5,256.5,3819.2,1351.1,2170.2,297.9
1977,HI,895000,2012,64,228,,1146,574,56576,17108,35088,4380,224.8,7.2,25.5,,128.0,64.1,6321.3,1911.5,3920.4,489.4
1977,ID,857000,2030,47,166,,339,1478,33320,9005,22279,2036,236.9,5.5,19.4,,39.6,172.5,3888.0,1050.8,2599.6,237.6
1977,IL,11245000,70910,1109,2932,,31524,35345,528191,141346,318062,68783,630.6,9.9,26.1,,280.3,314.3,4697.1,1257.0,2828.5,611.7
1977,IN,5330000,16553,395,1412,,6565,8181,211190,57894,133179,20117,310.6,7.4,26.5,,123.2,153.5,3962.3,1086.2,2498.7,377.4
1977,IA,2879000,4145,67,306,,1187,2585,107027,23392,77304,6331,144.0,2.3,10.6,,41.2,89.8,3717.5,812.5,2685.1,219.9
1977,KS,2326000,7206,153,511,,2343,4199,98948,29549,63716,5683,309.8,6.6,22.0,,100.7,180.5,4254.0,1270.4,2739.3,244.3
1977,KY,3458000,8077,349,659,,2806,4263,96124,30162,57477,8485,233.6,10.1,19.1,,81.1,123.3,2779.8,872.2,1662.1,245.4
1977,LA,3921000,20577,609,1213,,5602,13153,155785,45701,96843,13241,524.8,15.5,30.9,,142.9,335.5,3973.1,1165.5,2469.9,337.7
1977,ME,1085000,2438,26,147,,420,1845,41780,13596,25505,2679,224.7,2.4,13.5,,38.7,170.0,3850.7,1253.1,2350.7,246.9
1977,MD,4139000,28716,333,1439,,12088,14856,207206,57946,131526,17734,693.8,8.0,34.8,,292.1,358.9,5006.2,1400.0,3177.7,428.5
1977,MA,5782000,24593,178,1203,,9822,13390,288158,88594,133642,65922,425.3,3.1,20.8,,169.9,231.6,4983.7,1532.2,2311.3,1140.1
1977,MI,9129000,53381,853,3555,,23905,25068,477196,139006,288387,49803,584.7,9.3,38.9,,261.9,274.6,5227.3,1522.7,3159.0,545.5
1977,MN,3975000,7705,106,774,,3413,3412,160471,45103,101731,13637,193.8,2.7,19.5,,85.9,85.8,4037.0,1134.7,2559.3,343.1
1977,MS,2389000,6896,342,468,,1569,4517,54945,21873,29622,3450,288.7,14.3,19.6,,65.7,189.1,2299.9,915.6,1239.9,144.4
1977,MO,4801000,22105,462,1359,,9076,11208,197841,63290,116386,18165,460.4,9.6,28.3,,189.0,233.5,4120.8,1318.3,2424.2,378.4
1977,MT,761000,1659,41,127,,298,1193,29582,6125,21104,2353,218.0,5.4,16.7,,39.2,156.8,3887.3,804.9,2773.2,309.2
1977,NE,1561000,3113,61,282,,1010,1760,51906,11864,36154,3888,199.4,3.9,18.1,,64.7,112.7,3325.2,760.0,2316.1,249.1
1977,NV,633000,4703,100,311,,2045,2247,45734,15528,26666,3540,743.0,15.8,49.1,,323.1,355.0,7225.0,2453.1,4212.6,559.2
1977,NH,849000,960,27,91,,197,645,31235,8844,19900,2491,113.1,3.2,10.7,,23.2,76.0,3679.0,1041.7,2343.9,293.4
1977,NJ,7329000,28732,408,1537,,13223,13564,346063,105229,203345,37489,392.0,5.6,21.0,,180.4,185.1,4721.8,1435.8,2774.5,511.5
1977,NM,1190000,5961,105,465,,1304,4087,55772,16882,35802,3088,500.9,8.8,39.1,,109.6,343.4,4686.7,1418.7,3008.6,259.5
1977,NY,17924000,149087,1919,5272,,84703,57193,942057,309735,498653,133669,831.8,10.7,29.4,,472.6,319.1,5255.8,1728.0,2782.0,745.8
1977,NC,5525000,22492,586,937,,3385,17584,186968,63765,112591,10612,407.1,10.6,17.0,,61.3,318.3,3384.0,1154.1,2037.8,192.1
1977,ND,653000,438,6,59,,87,286,15893,2913,12035,945,67.1,.9,9.0,,13.3,43.8,2433.8,446.1,1843.0,144.7
1977,OH,10701000,43521,833,2921,,20386,19381,461553,130121,288581,42851,406.7,7.8,27.3,,190.5,181.1,4313.2,1216.0,2696.8,400.4
1977,OK,2811000,8899,241,821,,2075,5762,108028,36211,62632,9185,316.6,8.6,29.2,,73.8,205.0,3843.0,1288.2,2228.1,326.8
1977,OR,2376000,10830,117,948,,2948,6817,131426,38880,83306,9240,455.8,4.9,39.9,,124.1,286.9,5531.4,1636.4,3506.1,388.9
1977,PA,11785000,33328,655,2236,,15356,15081,334069,103408,191397,39264,282.8,5.6,19.0,,130.3,128.0,2834.7,877.5,1624.1,333.2
1977,RI,935000,2820,34,98,,809,1879,47919,13927,26592,7400,301.6,3.6,10.5,,86.5,201.0,5125.0,1489.5,2844.1,791.4
1977,SC,2876000,18297,343,950,,3046,13958,120823,46407,67368,7048,636.2,11.9,33.0,,105.9,485.3,4201.1,1613.6,2342.4,245.1
1977,SD,689000,1303,14,93,,123,1073,16690,3931,11743,1016,189.1,2.0,13.5,,17.9,155.7,2422.4,570.5,1704.4,147.5
1977,TN,4299000,16743,434,1276,,6266,8767,154025,64154,76371,13500,389.5,10.1,29.7,,145.8,203.9,3582.8,1492.3,1776.5,314.0
1977,TX,12830000,52309,1705,4338,,19552,26714,640141,205672,383451,51018,407.7,13.3,33.8,,152.4,208.2,4989.4,1603.1,2988.7,397.6
1977,UT,1268000,3043,44,258,,873,1868,57195,14856,38098,4241,240.0,3.5,20.3,,68.8,147.3,4510.6,1171.6,3004.6,334.5
1977,VT,483000,722,7,77,,149,489,18424,6512,10631,1281,149.5,1.4,15.9,,30.8,101.2,3814.5,1348.2,2201.0,265.2
1977,VA,5135000,14893,460,1199,,4727,8507,191743,50640,129464,11639,290.0,9.0,23.3,,92.1,165.7,3734.0,986.2,2521.2,226.7
1977,WA,3658000,13714,159,1447,,3886,8222,195807,58732,123894,13181,374.9,4.3,39.6,,106.2,224.8,5352.8,1605.6,3386.9,360.3
1977,WV,1859000,2832,112,246,,784,1690,39083,11106,24942,3035,152.3,6.0,13.2,,42.2,90.9,2102.4,597.4,1341.7,163.3
1977,WI,4651000,6117,130,600,,2426,2961,171245,39390,121588,10267,131.5,2.8,12.9,,52.2,63.7,3681.9,846.9,2614.2,220.7
1977,WY,406000,978,22,89,,161,706,15695,3295,11255,1145,240.9,5.4,21.9,,39.7,173.9,3865.8,811.6,2772.2,282.0
1977,UnitedStatesTotal,216332000,1029580,19120,63500,,412610,534350,9955000,3071500,5905700,977700,475.9,8.8,29.4,,190.7,247.0,4601.7,1419.8,2729.9,451.9
