Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1979,AL,3769000,15578,496,1037,,4127,9918,144372,48517,83791,12064,413.3,13.2,27.5,,109.5,263.1,3830.5,1287.3,2223.2,320.1
1979,AK,406000,1994,54,292,,445,1203,23193,5616,15076,2501,491.1,13.3,71.9,,109.6,296.3,5712.6,1383.3,3713.3,616.0
1979,AZ,2450000,14528,219,1120,,4305,8884,177977,48916,116976,12085,593.0,8.9,45.7,,175.7,362.6,7264.4,1996.6,4774.5,493.3
1979,AR,2180000,7984,198,595,,1626,5565,70949,21457,45267,4225,366.2,9.1,27.3,,74.6,255.3,3254.5,984.3,2076.5,193.8
1979,CA,22696000,184087,2952,12239,,75767,93129,1511021,496310,847148,167563,811.1,13.0,53.9,,333.8,410.3,6657.7,2186.8,3732.6,738.3
1979,CO,2772000,14472,161,1472,,4353,8486,180984,49741,117898,13345,522.1,5.8,53.1,,157.0,306.1,6529.0,1794.4,4253.2,481.4
1979,CT,3115000,12902,131,752,,6021,5998,167131,48229,96997,21905,414.2,4.2,24.1,,193.3,192.6,5365.4,1548.3,3113.9,703.2
1979,DE,582000,3127,33,162,,753,2179,34853,8890,23081,2882,537.3,5.7,27.8,,129.4,374.4,5988.5,1527.5,3965.8,495.2
1979,DC,656000,10553,180,489,,6920,2964,45877,13452,28819,3606,1608.7,27.4,74.5,,1054.9,451.8,6993.4,2050.6,4393.1,549.7
1979,FL,8860000,73881,1084,4576,,22097,46124,607281,190884,378099,38298,833.9,12.2,51.6,,249.4,520.6,6854.2,2154.4,4267.5,432.3
1979,GA,5118000,28594,877,2216,,10939,14562,248641,81579,145758,21304,558.7,17.1,43.3,,213.7,284.5,4858.2,1594.0,2847.9,416.3
1979,HI,915000,2651,66,296,,1688,601,63664,16538,40580,6546,289.7,7.2,32.3,,184.5,65.7,6957.8,1807.4,4435.0,715.4
1979,ID,905000,2613,49,186,,392,1986,35766,9729,23577,2460,288.7,5.4,20.6,,43.3,219.4,3952.0,1075.0,2605.2,271.8
1979,IL,11230000,83540,1203,3702,,36056,42579,593750,161776,356062,75912,743.9,10.7,33.0,,321.1,379.2,5287.2,1440.6,3170.6,676.0
1979,IN,5400000,18254,448,1681,,7167,8958,230223,63176,143666,23381,338.0,8.3,31.1,,132.7,165.9,4263.4,1169.9,2660.5,433.0
1979,IA,2903000,5259,65,320,,1457,3417,119620,26768,85023,7829,181.2,2.2,11.0,,50.2,117.7,4120.6,922.1,2928.8,269.7
