Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1963,AL,3347000,6115,340,192,,828,4755,38521,12614,22874,3033,182.7,10.2,5.7,,24.7,142.1,1150.9,376.9,683.4,90.6
1963,AK,248000,272,16,37,,55,164,4843,946,3010,887,109.7,6.5,14.9,,22.2,66.1,1952.8,381.5,1213.7,357.7
1963,AZ,1559000,3027,93,222,,897,1815,49894,12944,31213,5737,194.2,6.0,14.2,,57.5,116.4,3200.4,830.3,2002.1,368.0
1963,AR,1858000,1991,137,113,,466,1275,19949,6087,12315,1547,107.2,7.4,6.1,,25.1,68.6,1073.7,327.6,662.8,83.3
1963,CA,17590000,42419,673,3080,,16458,22208,623709,175703,384289,63717,241.2,3.8,17.5,,93.6,126.3,3545.8,998.9,2184.7,362.2
1963,CO,1961000,2555,94,285,,1340,836,49624,13149,30465,6010,130.3,4.8,14.5,,68.3,42.6,2530.5,670.5,1553.5,306.5
1963,CT,2666000,1192,47,88,,366,691,40853,12553,23397,4903,44.7,1.8,3.3,,13.7,25.9,1532.4,470.9,877.6,183.9
1963,DE,476000,424,24,43,,181,176,10892,3366,6559,967,89.1,5.0,9.0,,38.0,37.0,2288.2,707.1,1377.9,203.2
1963,DC,798000,4740,95,87,,1707,2851,20844,6984,10395,3465,594.0,11.9,10.9,,213.9,357.3,2612.0,875.2,1302.6,434.2
1963,FL,5652000,12150,463,398,,4017,7272,145313,46604,89034,9675,215.0,8.2,7.0,,71.1,128.7,2571.0,824.6,1575.3,171.2
1963,GA,4140000,7019,390,396,,1410,4823,62841,19400,34843,8598,169.5,9.4,9.6,,34.1,116.5,1517.9,468.6,841.6,207.7
1963,HI,694000,215,12,18,,80,105,17430,4944,10812,1674,31.0,1.7,2.6,,11.5,15.1,2511.5,712.4,1557.9,241.2
1963,ID,713000,362,18,39,,87,218,13044,2405,9939,700,50.8,2.5,5.5,,12.2,30.6,1829.5,337.3,1394.0,98.2
1963,IL,10182000,33627,523,1416,,19193,12495,229605,55117,135634,38854,330.3,5.1,13.9,,188.5,122.7,2255.0,541.3,1332.1,381.6
1963,IN,4694000,4819,130,380,,2219,2090,91417,25294,56127,9996,102.7,2.8,8.1,,47.3,44.5,1947.5,538.9,1195.7,213.0
1963,IA,2780000,629,35,100,,253,241,32155,7516,22374,2265,22.6,1.3,3.6,,9.1,8.7,1156.7,270.4,804.8,81.5
1963,KS,2225000,1831,57,148,,648,978,34704,8234,24068,2402,82.3,2.6,6.7,,29.1,44.0,1559.7,370.1,1081.7,108.0
1963,KY,3095000,2849,172,166,,1109,1402,41632,13508,24159,3965,92.1,5.6,5.4,,35.8,45.3,1345.1,436.4,780.6,128.1
1963,LA,3418000,5798,235,212,,1446,3905,47344,13528,27046,6770,169.6,6.9,6.2,,42.3,114.2,1385.1,395.8,791.3,198.1
1963,ME,982000,306,19,36,,64,187,11216,2972,7246,998,31.2,1.9,3.7,,6.5,19.0,1142.2,302.6,737.9,101.6
1963,MD,3289000,5283,207,308,,1721,3047,65169,15968,41387,7814,160.6,6.3,9.4,,52.3,92.6,1981.4,485.5,1258.3,237.6
1963,MA,5218000,3454,101,236,,1409,1708,86602,23121,44382,19099,66.2,1.9,4.5,,27.0,32.7,1659.7,443.1,850.6,366.0
1963,MI,8116000,18478,283,1220,,8393,8582,223075,58884,145863,18328,227.7,3.5,15.0,,103.4,105.7,2748.6,725.5,1797.2,225.8
1963,MN,3500000,1983,41,91,,1186,665,57409,14160,38075,5174,56.7,1.2,2.6,,33.9,19.0,1640.3,404.6,1087.9,147.8
1963,MS,2290000,1779,164,98,,191,1326,13125,4259,7740,1126,77.7,7.2,4.3,,8.3,57.9,573.1,186.0,338.0,49.2
1963,MO,4328000,8629,223,592,,3788,4026,102415,28644,63370,10401,199.4,5.2,13.7,,87.5,93.0,2366.3,661.8,1464.2,240.3
1963,MT,707000,414,14,59,,146,195,14835,3380,9722,1733,58.6,2.0,8.3,,20.7,27.6,2098.3,478.1,1375.1,245.1
1963,NE,1460000,591,29,102,,227,233,20302,4290,14181,1831,40.5,2.0,7.0,,15.5,16.0,1390.5,293.8,971.3,125.4
1963,NV,368000,755,29,60,,437,229,16137,4221,9441,2475,205.2,7.9,16.3,,118.8,62.2,4385.1,1147.0,2565.5,672.6
