Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1981,AL,3916000,18423,465,1021,,4952,11985,173411,56811,105471,11129,470.5,11.9,26.1,,126.5,306.1,4428.3,1450.7,2693.3,284.2
1981,AK,412000,2537,60,421,,472,1584,24634,5479,16310,2845,615.8,14.6,102.2,,114.6,384.5,5979.1,1329.9,3958.7,690.5
1981,AZ,2793000,16082,227,1064,,4961,9830,196575,57655,127469,11451,575.8,8.1,38.1,,177.6,352.0,7038.1,2064.3,4563.9,410.0
1981,AR,2294000,7119,209,577,,1776,4557,79972,24732,50959,4281,310.3,9.1,25.2,,77.4,198.6,3486.1,1078.1,2221.4,186.6
1981,CA,24159000,208485,3143,13566,,93781,97995,1625302,540806,921939,162557,863.0,13.0,56.2,,388.2,405.6,6727.5,2238.5,3816.1,672.9
1981,CO,2963000,15755,239,1352,,4726,9438,202119,60197,129658,12264,531.7,8.1,45.6,,159.5,318.5,6821.4,2031.6,4375.9,413.9
1981,CT,3132000,14033,168,687,,7709,5469,168790,52990,96927,18873,448.1,5.4,21.9,,246.1,174.6,5389.2,1691.9,3094.7,602.6
1981,DE,598000,3044,40,170,,844,1990,36958,9627,24759,2572,509.0,6.7,28.4,,141.1,332.8,6180.3,1609.9,4140.3,430.1
1981,DC,636000,14468,223,414,,10399,3432,53442,16832,32845,3765,2274.8,35.1,65.1,,1635.1,539.6,8402.8,2646.5,5164.3,592.0
1981,FL,10166000,98109,1522,5707,,35473,55407,718470,241536,431222,45712,965.1,15.0,56.1,,348.9,545.0,7067.4,2375.9,4241.8,449.7
1981,GA,5569000,30527,960,2362,,10938,16267,282926,93121,171170,18635,548.2,17.2,42.4,,196.4,292.1,5080.4,1672.1,3073.6,334.6
1981,HI,979000,2424,47,340,,1453,584,61636,16726,40699,4211,247.6,4.8,34.7,,148.4,59.7,6295.8,1708.5,4157.2,430.1
1981,ID,959000,2717,43,198,,362,2114,40733,11255,27423,2055,283.3,4.5,20.6,,37.7,220.4,4247.4,1173.6,2859.5,214.3
