Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1974,AL,3577000,13338,536,811,,3562,8429,93976,37841,46813,9322,372.9,15.0,22.7,,99.6,235.6,2627.2,1057.9,1308.7,260.6
1974,AK,337000,1527,46,166,,298,1017,16131,3932,10016,2183,453.1,13.6,49.3,,88.4,301.8,4786.6,1166.8,2972.1,647.8
1974,AZ,2153000,12202,206,807,,4396,6793,164811,54557,97286,12968,566.7,9.6,37.5,,204.2,315.5,7654.9,2534.0,4518.6,602.3
1974,AR,2062000,6521,231,492,,1664,4134,61539,22170,35989,3380,316.2,11.2,23.9,,80.7,200.5,2984.4,1075.2,1745.3,163.9
1974,CA,20907000,127658,1985,8494,,52822,64357,1303810,433194,737067,133549,610.6,9.5,40.6,,252.7,307.8,6236.2,2072.0,3525.5,638.8
1974,CO,2496000,10728,151,910,,4137,5530,143170,46005,83722,13443,429.8,6.0,36.5,,165.7,221.6,5736.0,1843.1,3354.2,538.6
1974,CT,3088000,7045,101,345,,2850,3749,129042,41808,70252,16982,228.1,3.3,11.2,,92.3,121.4,4178.8,1353.9,2275.0,549.9
1974,DE,573000,2539,59,99,,733,1648,31552,8697,19825,3030,443.1,10.3,17.3,,127.9,287.6,5506.5,1517.8,3459.9,528.8
1974,DC,723000,11590,277,561,,7941,2811,43054,14126,25004,3924,1603.0,38.3,77.6,,1098.3,388.8,5954.9,1953.8,3458.4,542.7
1974,FL,8090000,54821,1191,2910,,22263,28457,542815,185042,318708,39065,677.6,14.7,36.0,,275.2,351.8,6709.7,2287.3,3939.5,482.9
1974,GA,4882000,21587,868,1323,,8617,10779,169417,71394,81078,16945,442.2,17.8,27.1,,176.5,220.8,3470.2,1462.4,1660.8,347.1
1974,HI,847000,1762,70,221,,1030,441,49665,15117,29584,4964,208.0,8.3,26.1,,121.6,52.1,5863.6,1784.8,3492.8,586.1
1974,ID,799000,1465,45,128,,303,989,31155,8004,21441,1710,183.4,5.6,16.0,,37.9,123.8,3899.2,1001.8,2683.5,214.0
1974,IL,11131000,69806,1319,3082,,34882,30523,507254,140717,307382,59155,627.1,11.8,27.7,,313.4,274.2,4557.1,1264.2,2761.5,531.4
1974,IN,5330000,15631,427,1255,,7166,6783,215524,66870,127706,20948,293.3,8.0,23.5,,134.4,127.3,4043.6,1254.6,2396.0,393.0
1974,IA,2855000,3455,54,287,,1390,1724,94005,22597,65153,6255,121.0,1.9,10.1,,48.7,60.4,3292.6,791.5,2282.1,219.1
1974,KS,2270000,6272,157,447,,2447,3221,91347,28797,57134,5416,276.3,6.9,19.7,,107.8,141.9,4024.1,1268.6,2516.9,238.6
1974,KY,3357000,7857,347,592,,3100,3818,84787,27865,49240,7682,234.0,10.3,17.6,,92.3,113.7,2525.7,830.1,1466.8,228.8
1974,LA,3764000,17794,604,949,,5885,10356,125855,39362,73633,12860,472.7,16.0,25.2,,156.3,275.1,3343.7,1045.7,1956.2,341.7
1974,ME,1047000,1440,30,91,,292,1027,36254,13809,20375,2070,137.5,2.9,8.7,,27.9,98.1,3462.7,1318.9,1946.0,197.7
1974,MD,4094000,29439,481,1219,,14765,12974,201877,57433,120562,23882,719.1,11.7,29.8,,360.6,316.9,4931.0,1402.9,2944.8,583.3
1974,MA,5800000,22545,256,907,,12317,9065,289666,89891,120572,79203,388.7,4.4,15.6,,212.4,156.3,4994.2,1549.8,2078.8,1365.6
1974,MI,9098000,59993,1186,3377,,30679,24751,533160,173215,303110,56835,659.4,13.0,37.1,,337.2,272.0,5860.2,1903.9,3331.6,624.7
1974,MN,3917000,8119,118,692,,4079,3230,145857,43939,87280,14638,207.3,3.0,17.7,,104.1,82.5,3723.7,1121.8,2228.2,373.7
1974,MS,2324000,7782,299,405,,1116,5962,44489,17562,24042,2885,334.9,12.9,17.4,,48.0,256.5,1914.3,755.7,1034.5,124.1
1974,MO,4777000,21612,466,1285,,10353,9508,207114,70283,116428,20403,452.4,9.8,26.9,,216.7,199.0,4335.6,1471.3,2437.3,427.1
1974,MT,735000,1194,31,90,,262,811,28822,6526,20216,2080,162.4,4.2,12.2,,35.6,110.3,3921.4,887.9,2750.5,283.0
1974,NE,1543000,3697,55,291,,1404,1947,47906,11939,31685,4282,239.6,3.6,18.9,,91.0,126.2,3104.7,773.8,2053.5,277.5
1974,NV,573000,3910,85,259,,1592,1974,40939,14053,23413,3473,682.4,14.8,45.2,,277.8,344.5,7144.7,2452.5,4086.0,606.1
1974,NH,808000,739,28,68,,209,434,24664,6629,15942,2093,91.5,3.5,8.4,,25.9,53.7,3052.5,820.4,1973.0,259.0
1974,NJ,7330000,29568,497,1441,,15879,11751,320196,104774,175349,40073,403.4,6.8,19.7,,216.6,160.3,4368.3,1429.4,2392.2,546.7
1974,NM,1122000,5053,127,391,,1398,3137,53436,17762,32240,3434,450.4,11.3,34.8,,124.6,279.6,4762.6,1583.1,2873.4,306.1
1974,NY,18111000,145427,1919,5240,,86814,51454,766276,271824,390357,104095,803.0,10.6,28.9,,479.3,284.1,4231.0,1500.9,2155.4,574.8
1974,NC,5363000,26220,629,833,,4948,19810,162087,63654,88336,10097,488.9,11.7,15.5,,92.3,369.4,3022.3,1186.9,1647.1,188.3
1974,ND,637000,319,9,50,,82,178,13441,2758,9840,843,50.1,1.4,7.8,,12.9,27.9,2110.0,433.0,1544.7,132.3
1974,OH,10737000,39094,952,2565,,20529,15048,414377,125821,245354,43202,364.1,8.9,23.9,,191.2,140.2,3859.3,1171.8,2285.1,402.4
1974,OK,2709000,7588,220,676,,2263,4429,103372,39421,54152,9799,280.1,8.1,25.0,,83.5,163.5,3815.9,1455.2,1999.0,361.7
1974,OR,2266000,8326,127,732,,2964,4503,135446,41766,83060,10620,367.4,5.6,32.3,,130.8,198.7,5977.3,1843.2,3665.5,468.7
1974,PA,11835000,37281,795,2111,,18876,15499,324104,109808,169836,44460,315.0,6.7,17.8,,159.5,131.0,2738.5,927.8,1435.0,375.7
1974,RI,937000,2651,36,69,,853,1693,45267,12144,24474,8649,282.9,3.8,7.4,,91.0,180.7,4831.1,1296.1,2612.0,923.1
1974,SC,2784000,12688,452,730,,3547,7959,103273,43497,51914,7862,455.7,16.2,26.2,,127.4,285.9,3709.5,1562.4,1864.7,282.4
1974,SD,682000,1234,14,73,,139,1008,16981,4072,11835,1074,180.9,2.1,10.7,,20.4,147.8,2489.9,597.1,1735.3,157.5
1974,TN,4129000,15969,555,1062,,6490,7862,135116,55745,65055,14316,386.8,13.4,25.7,,157.2,190.4,3272.4,1350.1,1575.6,346.7
1974,TX,12050000,47008,1652,3486,,19757,22113,529824,185928,297850,46046,390.1,13.7,28.9,,164.0,183.5,4396.9,1543.0,2471.8,382.1
1974,UT,1173000,2517,37,261,,889,1330,55549,13289,38391,3869,214.6,3.2,22.3,,75.8,113.4,4735.6,1132.9,3272.9,329.8
1974,VT,470000,353,16,58,,65,214,13158,4791,7551,816,75.1,3.4,12.3,,13.8,45.5,2799.6,1019.4,1606.6,173.6
1974,VA,4908000,17514,522,1269,,6253,9470,188030,55997,118251,13782,356.8,10.6,25.9,,127.4,193.0,3831.1,1140.9,2409.4,280.8
1974,WA,3476000,12036,179,1008,,4015,6834,196839,61611,121132,14096,346.3,5.1,29.0,,115.5,196.6,5662.8,1772.5,3484.8,405.5
1974,WV,1791000,2460,108,179,,631,1542,29229,9883,17074,2272,137.4,6.0,10.0,,35.2,86.1,1632.0,551.8,953.3,126.9
1974,WI,4566000,6411,138,514,,3025,2734,159843,38212,110395,11236,140.4,3.0,11.3,,66.3,59.9,3500.7,836.9,2417.8,246.1
1974,WY,359000,519,18,55,,153,293,12586,2970,8846,770,144.6,5.0,15.3,,42.6,81.6,3505.8,827.3,2464.1,214.5
1974,UnitedStatesTotal,211392000,974720,20710,55400,,442400,456210,9278700,3039200,5262500,977100,461.1,9.8,26.2,,209.3,215.8,4389.3,1437.7,2489.5,462.2
