Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2008,IN,6376792,21525,322,1711,,7580,11912,213639,48805,147334,17500,337.6,5.0,26.8,,118.9,186.8,3350.3,765.4,2310.5,274.4
2008,IA,3002555,8651,77,937,,1249,6388,73273,16598,52299,4376,288.1,2.6,31.2,,41.6,212.8,2440.4,552.8,1741.8,145.7
2008,KS,2802134,11554,113,1226,,1681,8534,94882,19651,67826,7405,412.3,4.0,43.8,,60.0,304.6,3386.1,701.3,2420.5,264.3
2008,KY,4269245,12690,201,1457,,4080,6952,114492,29556,77279,7657,297.2,4.7,34.1,,95.6,162.8,2681.8,692.3,1810.1,179.4
2008,LA,4410796,29613,544,1250,,6241,21578,171179,45524,112091,13564,671.4,12.3,28.3,,141.5,489.2,3880.9,1032.1,2541.3,307.5
2008,ME,1316456,1572,31,379,,333,829,32433,6559,24695,1179,119.4,2.4,28.8,,25.3,63.0,2463.7,498.2,1875.9,89.6
2008,MD,5633597,35393,493,1127,,13203,20570,198165,38849,133983,25333,628.2,8.8,20.0,,234.4,365.1,3517.6,689.6,2378.3,449.7
2008,MA,6497967,30137,166,1751,,7077,21143,155919,36251,106913,12755,463.8,2.6,26.9,,108.9,325.4,2399.5,557.9,1645.3,196.3
2008,MI,10003422,51512,554,4507,,13246,33205,295100,74787,184558,35755,514.9,5.5,45.1,,132.4,331.9,2950.0,747.6,1844.9,357.4
2008,MN,5220393,13853,110,1805,,4179,7759,149517,26558,112764,10195,265.4,2.1,34.6,,80.1,148.6,2864.1,508.7,2160.1,195.3
2008,MS,2938618,8942,236,958,,3079,4669,85488,25506,53730,6252,304.3,8.0,32.6,,104.8,158.9,2909.1,868.0,1828.4,212.8
2008,MO,5911605,29701,456,1612,,7395,20238,216522,45763,150002,20757,502.4,7.7,27.3,,125.1,342.3,3662.7,774.1,2537.4,351.1
2008,MT,967440,3013,40,358,,204,2411,26300,3689,20834,1777,311.4,4.1,37.0,,21.1,249.2,2718.5,381.3,2153.5,183.7
2008,NE,1783432,5570,69,601,,1297,3603,51350,8731,38394,4225,312.3,3.9,33.7,,72.7,202.0,2879.3,489.6,2152.8,236.9
2008,NV,2600167,18973,165,1106,,6486,11216,90006,24254,49814,15938,729.7,6.3,42.5,,249.4,431.4,3461.5,932.8,1915.8,613.0
2008,NH,1315809,2054,14,385,,421,1234,28387,4266,22714,1407,156.1,1.1,29.3,,32.0,93.8,2157.4,324.2,1726.2,106.9
2008,NJ,8682661,28351,376,1122,,12701,14152,199127,40402,138545,20180,326.5,4.3,12.9,,146.3,163.0,2293.4,465.3,1595.7,232.4
2008,NM,1984356,12967,161,1118,,2151,9537,75718,20706,46995,8017,653.5,8.1,56.3,,108.4,480.6,3815.7,1043.5,2368.3,404.0
2008,NY,19490297,77546,836,2798,,31787,42125,388599,65544,297962,25093,397.9,4.3,14.4,,163.1,216.1,1993.8,336.3,1528.8,128.7
2008,NC,9222414,43125,599,2296,,14323,25907,372763,111556,234480,26727,467.6,6.5,24.9,,155.3,280.9,4041.9,1209.6,2542.5,289.8
2008,ND,641481,1441,11,331,,73,1026,13029,2336,9782,911,224.6,1.7,51.6,,11.4,159.9,2031.1,364.2,1524.9,142.0
2008,OH,11485910,40436,547,4531,,18706,16652,391667,102428,260788,28451,352.0,4.8,39.4,,162.9,145.0,3410.0,891.8,2270.5,247.7
2008,OK,3642361,19359,215,1471,,3698,13975,126535,35247,80265,11023,531.5,5.9,40.4,,101.5,383.7,3474.0,967.7,2203.7,302.6
2008,OR,3790060,9909,87,1183,,2656,5983,125169,21115,92677,11377,261.4,2.3,31.2,,70.1,157.9,3302.6,557.1,2445.3,300.2
2008,PA,12448279,51044,705,3485,,18873,27981,300294,58687,219115,22492,410.0,5.7,28.0,,151.6,224.8,2412.3,471.4,1760.2,180.7
2008,RI,1050788,2656,31,282,,880,1463,29895,5766,20926,3203,252.8,3.0,26.8,,83.7,139.2,2845.0,548.7,1991.5,304.8
2008,SC,4479800,32746,307,1686,,6595,24158,189950,45964,126316,17670,731.0,6.9,37.6,,147.2,539.3,4240.1,1026.0,2819.7,394.4
2008,SD,804194,2227,37,562,,134,1494,13867,2683,10266,918,276.9,4.6,69.9,,16.7,185.8,1724.3,333.6,1276.6,114.2
2008,TN,6214888,44913,412,2078,,10804,31619,251089,65093,166793,19203,722.7,6.6,33.4,,173.8,508.8,4040.1,1047.4,2683.8,309.0
2008,TX,24326974,123585,1370,8055,,37739,76421,969865,230046,654435,85384,508.0,5.6,33.1,,155.1,314.1,3986.8,945.6,2690.2,351.0
2008,UT,2736424,6165,41,915,,1421,3788,92373,14766,70299,7308,225.3,1.5,33.4,,51.9,138.4,3375.7,539.6,2569.0,267.1
2008,VT,621270,854,17,133,,93,611,15903,3515,11802,586,137.5,2.7,21.4,,15.0,98.3,2559.8,565.8,1899.7,94.3
2008,VA,7769089,20031,370,1794,,7470,10397,196726,32188,151191,13347,257.8,4.8,23.1,,96.2,133.8,2532.2,414.3,1946.1,171.8
2008,WA,6549224,21888,193,2653,,6419,12623,249283,53136,167013,29134,334.2,2.9,40.5,,98.0,192.7,3806.3,811.3,2550.1,444.8
2008,WV,1814468,5006,67,389,,896,3654,45971,10840,31967,3164,275.9,3.7,21.4,,49.4,201.4,2533.6,597.4,1761.8,174.4
2008,WI,5627967,15507,146,1128,,5163,9070,155456,27459,116456,11541,275.5,2.6,20.0,,91.7,161.2,2762.2,487.9,2069.2,205.1
2008,WY,532668,1330,12,185,,87,1046,14515,2198,11584,733,249.7,2.3,34.7,,16.3,196.4,2725.0,412.6,2174.7,137.6
2008,UnitedStatesTotal,304059724,1394461,16465,90750,,443563,843683,9774152,2228887,6586206,959059,458.6,5.4,29.8,,145.9,277.5,3214.6,733.0,2166.1,315.4
