Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1999,AL,4369862,21421,345,1513,,5297,14266,171398,38648,119616,13134,490.2,7.9,34.6,,121.2,326.5,3922.3,884.4,2737.3,300.6
1999,AK,619500,3908,52,517,,566,2773,23099,3787,16654,2658,630.8,8.4,83.5,,91.4,447.6,3728.7,611.3,2688.3,429.1
1999,AZ,4778332,26334,384,1383,,7288,17279,255401,49423,167731,38247,551.1,8.0,28.9,,152.5,361.6,5345.0,1034.3,3510.2,800.4
1999,AR,2551373,10848,143,710,,2024,7971,92283,21692,63927,6664,425.2,5.6,27.8,,79.3,312.4,3617.0,850.2,2505.6,261.2
1999,CA,33145121,207879,2005,9363,,60039,136472,1053285,223814,660991,168480,627.2,6.0,28.2,,181.1,411.7,3177.8,675.3,1994.2,508.3
1999,CO,4056133,13811,185,1679,,3056,8891,151002,26979,109228,14795,340.5,4.6,41.4,,75.3,219.2,3722.8,665.1,2692.9,364.8
1999,CT,3282031,11342,107,654,,4054,6527,99894,19298,69299,11297,345.6,3.3,19.9,,123.5,198.9,3043.7,588.0,2111.5,344.2
1999,DE,753538,5534,24,529,,1492,3489,30922,5245,22634,3043,734.4,3.2,70.2,,198.0,463.0,4103.6,696.0,3003.7,403.8
1999,DC,519000,8448,241,248,,3344,4615,33420,5067,21701,6652,1627.7,46.4,47.8,,644.3,889.2,6439.3,976.3,4181.3,1281.7
1999,FL,15111244,129044,859,6990,,31969,89226,808674,181378,534105,93191,854.0,5.7,46.3,,211.6,590.5,5351.5,1200.3,3534.5,616.7
1999,GA,7788240,41585,583,2319,,12962,25721,359383,71429,247834,40120,533.9,7.5,29.8,,166.4,330.3,4614.4,917.1,3182.2,515.1
1999,HI,1185497,2785,44,354,,1044,1343,54539,9421,40458,4660,234.9,3.7,29.9,,88.1,113.3,4600.5,794.7,3412.7,393.1
1999,ID,1251700,3066,25,417,,223,2401,36363,7641,26824,1898,244.9,2.0,33.3,,17.8,191.8,2905.1,610.4,2143.0,151.6
1999,IL,12128370,83621,939,4297,,26365,52020,463939,86317,320954,56668,689.5,7.7,35.4,,217.4,428.9,3825.2,711.7,2646.3,467.2
1999,IN,5942901,22261,391,1607,,6496,13767,201547,42463,138794,20290,374.6,6.6,27.0,,109.3,231.7,3391.4,714.5,2335.5,341.4
1999,IA,2869413,8034,43,780,,1051,6160,84463,17012,62316,5135,280.0,1.5,27.2,,36.6,214.7,2943.6,592.9,2171.7,179.0
1999,KS,2654052,10159,160,1065,,2047,6887,107644,21874,79722,6048,382.8,6.0,40.1,,77.1,259.5,4055.8,824.2,3003.8,227.9
1999,KY,3960825,12212,203,1148,,3104,7757,104768,25180,70719,8869,308.3,5.1,29.0,,78.4,195.8,2645.1,635.7,1785.5,223.9
1999,LA,4372035,32033,468,1448,,7591,22526,219219,47775,149749,21695,732.7,10.7,33.1,,173.6,515.2,5014.1,1092.7,3425.2,496.2
1999,ME,1253040,1404,25,239,,243,897,34618,7532,25392,1694,112.0,2.0,19.1,,19.4,71.6,2762.7,601.1,2026.4,135.2
1999,MD,5171634,38447,465,1551,,13636,22795,215973,43230,147296,25447,743.4,9.0,30.0,,263.7,440.8,4176.1,835.9,2848.2,492.0
1999,MA,6175169,34023,122,1663,,5931,26307,167437,32964,108845,25628,551.0,2.0,26.9,,96.0,426.0,2711.5,533.8,1762.6,415.0
1999,MI,9863775,56709,695,4849,,14103,37062,369887,76736,236351,56800,574.9,7.0,49.2,,143.0,375.7,3750.0,778.0,2396.2,575.8
1999,MN,4775508,13085,134,2038,,3917,6996,158717,27706,117736,13275,274.0,2.8,42.7,,82.0,146.5,3323.6,580.2,2465.4,278.0
1999,MS,2768619,9671,213,1156,,3091,5211,108560,29109,65919,13532,349.3,7.7,41.8,,111.6,188.2,3921.1,1051.4,2380.9,488.8
1999,MO,5468338,27353,359,1439,,7149,18406,223010,42476,157550,22984,500.2,6.6,26.3,,130.7,336.6,4078.2,776.8,2881.1,420.3
1999,MT,882779,2090,22,293,,239,1536,29103,3876,23353,1874,236.8,2.5,33.2,,27.1,174.0,3296.7,439.1,2645.4,212.3
1999,NE,1666028,7167,60,414,,1264,5429,61277,10158,45679,5440,430.2,3.6,24.8,,75.9,325.9,3678.0,609.7,2741.8,326.5
1999,NV,1809253,10311,165,943,,4209,4994,73874,17613,43167,13094,569.9,9.1,52.1,,232.6,276.0,4083.1,973.5,2385.9,723.7
