Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1987,GA,6222000,35868,735,2681,,13014,19438,324511,96572,197302,30637,576.5,11.8,43.1,,209.2,312.4,5215.5,1552.1,3171.0,492.4
1987,HI,1083000,2851,52,393,,1061,1345,60157,12515,43678,3964,263.3,4.8,36.3,,98.0,124.2,5554.7,1155.6,4033.1,366.0
1987,ID,998000,2138,31,175,,242,1690,39342,9748,27923,1671,214.2,3.1,17.5,,24.2,169.3,3942.1,976.8,2797.9,167.4
1987,IL,11582000,92216,967,4443,,36406,50400,535126,130147,342492,62487,796.2,8.3,38.4,,314.3,435.2,4620.3,1123.7,2957.1,539.5
1987,IN,5531000,18169,307,1609,,4901,11352,209695,52363,137722,19610,328.5,5.6,29.1,,88.6,205.2,3791.3,946.7,2490.0,354.5
1987,IA,2834000,6553,59,337,,1025,5132,110781,26010,80489,4282,231.2,2.1,11.9,,36.2,181.1,3909.0,917.8,2840.1,151.1
1987,KS,2476000,8932,110,808,,2032,5982,112488,28177,78043,6268,360.7,4.4,32.6,,82.1,241.6,4543.1,1138.0,3152.0,253.2
1987,KY,3727000,12589,280,781,,3361,8167,109284,31571,70532,7181,337.8,7.5,21.0,,90.2,219.1,2932.2,847.1,1892.5,192.7
1987,LA,4461000,30916,496,1600,,7987,20833,231090,64441,148247,18402,693.0,11.1,35.9,,179.0,467.0,5180.2,1444.5,3323.2,412.5
1987,ME,1187000,1806,30,186,,304,1286,40122,9148,28916,2058,152.1,2.5,15.7,,25.6,108.3,3380.1,770.7,2436.1,173.4
1987,MD,4535000,34820,436,1795,,13164,19425,213589,52718,134485,26386,767.8,9.6,39.6,,290.3,428.3,4709.8,1162.5,2965.5,581.8
1987,MA,5855000,33060,173,1868,,10379,20640,244105,62056,127939,54110,564.6,3.0,31.9,,177.3,352.5,4169.2,1059.9,2185.1,924.2
1987,MI,9200000,71772,1124,6184,,25442,39022,522254,133602,319470,69182,780.1,12.2,67.2,,276.5,424.2,5676.7,1452.2,3472.5,752.0
1987,MN,4246000,12118,112,1439,,4354,6213,183868,45384,125686,12798,285.4,2.6,33.9,,102.5,146.3,4330.4,1068.9,2960.1,301.4
1987,MS,2625000,7081,269,767,,1496,4549,83182,31537,47433,4212,269.8,10.2,29.2,,57.0,173.3,3168.8,1201.4,1807.0,160.5
1987,MO,5103000,27792,423,1473,,8376,17520,212430,56711,133964,21755,544.6,8.3,28.9,,164.1,343.3,4162.8,1111.3,2625.2,426.3
1987,MT,809000,1223,33,160,,196,834,35986,6521,27541,1924,151.2,4.1,19.8,,24.2,103.1,4448.2,806.1,3404.3,237.8
1987,NE,1594000,4004,55,345,,751,2853,61853,13516,45692,2645,251.2,3.5,21.6,,47.1,179.0,3880.4,847.9,2866.5,165.9
1987,NV,1007000,7006,85,622,,2744,3555,57154,16408,35157,5589,695.7,8.4,61.8,,272.5,353.0,5675.7,1629.4,3491.3,555.0
1987,NH,1057000,1581,32,281,,280,988,34058,7344,24426,2288,149.6,3.0,26.6,,26.5,93.5,3222.1,694.8,2310.9,216.5
1987,NJ,7672000,41507,351,2559,,17862,20735,362155,77392,219906,64857,541.0,4.6,33.4,,232.8,270.3,4720.5,1008.8,2866.3,845.4
1987,NM,1500000,9427,152,646,,1625,7004,88775,26815,56777,5183,628.5,10.1,43.1,,108.3,466.9,5918.3,1787.7,3785.1,345.5
1987,NY,17825000,179691,2016,5537,,89721,82417,881330,216826,539175,125329,1008.1,11.3,31.1,,503.3,462.4,4944.3,1216.4,3024.8,703.1
1987,NC,6413000,31039,519,1863,,6023,22634,267157,86964,165841,14352,484.0,8.1,29.1,,93.9,352.9,4165.9,1356.1,2586.0,223.8
1987,ND,672000,382,10,63,,51,258,18656,3060,14768,828,56.8,1.5,9.4,,7.6,38.4,2776.2,455.4,2197.6,123.2
1987,OH,10784000,45436,630,4305,,16511,23990,447964,114580,292093,41291,421.3,5.8,39.9,,153.1,222.5,4154.0,1062.5,2708.6,382.9
1987,OK,3272000,13664,244,1173,,3583,8664,183495,58333,105369,19793,417.6,7.5,35.8,,109.5,264.8,5608.0,1782.8,3220.3,604.9
1987,OR,2724000,14697,153,1247,,5338,7959,175138,48562,113907,12669,539.5,5.6,45.8,,196.0,292.2,6429.4,1782.7,4181.6,465.1
1987,PA,11936000,44087,642,3130,,17241,23074,333476,86177,205619,41680,369.4,5.4,26.2,,144.4,193.3,2793.9,722.0,1722.7,349.2
1987,RI,986000,3547,35,241,,1062,2209,48568,14208,26635,7725,359.7,3.5,24.4,,107.7,224.0,4925.8,1441.0,2701.3,783.5
1987,SC,3425000,22773,318,1497,,3463,17495,154021,46511,97892,9618,664.9,9.3,43.7,,101.1,510.8,4497.0,1358.0,2858.2,280.8
1987,SD,709000,849,13,146,,87,603,18138,3787,13673,678,119.7,1.8,20.6,,12.3,85.0,2558.3,534.1,1928.5,95.6
1987,TN,4855000,25900,444,2133,,9409,13914,200616,65632,107459,27525,533.5,9.1,43.9,,193.8,286.6,4132.2,1351.8,2213.4,566.9
1987,TX,16789000,105961,1959,8068,,38053,57881,1190558,355597,711594,123367,631.1,11.7,48.1,,226.7,344.8,7091.3,2118.0,4238.5,734.8
1987,UT,1680000,3861,55,365,,887,2554,90532,15975,71038,3519,229.8,3.3,21.7,,52.8,152.0,5388.8,950.9,4228.5,209.5
1987,VT,548000,748,15,123,,92,518,22658,6085,15485,1088,136.5,2.7,22.4,,16.8,94.5,4134.7,1110.4,2825.7,198.5
1987,VA,5904000,17414,437,1537,,6244,9196,216354,47642,153690,15022,295.0,7.4,26.0,,105.8,155.8,3664.5,806.9,2603.2,254.4
1987,WA,4538000,19945,256,2370,,6417,10902,298491,86428,194131,17932,439.5,5.6,52.2,,141.4,240.2,6577.6,1904.5,4277.9,395.2
1987,WV,1897000,2605,92,429,,591,1493,38953,11450,24436,3067,137.3,4.8,22.6,,31.2,78.7,2053.4,603.6,1288.1,161.7
1987,WI,4807000,12014,168,954,,3192,7700,188411,40502,136058,11851,249.9,3.5,19.8,,66.4,160.2,3919.5,842.6,2830.4,246.5
1987,WY,490000,1387,10,154,,98,1125,18366,3516,14171,679,283.1,2.0,31.4,,20.0,229.6,3748.2,717.6,2892.0,138.6
1987,UnitedStatesTotal,242288918,1483999,20096,91111,,517704,855088,12024709,3236184,7499851,1288674,612.5,8.3,37.6,,213.7,352.9,4963.0,1335.7,3095.4,531.9
