Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1964,RI,914000,578,11,25,,162,380,20979,5880,12155,2944,63.2,1.2,2.7,,17.7,41.6,2295.3,643.3,1329.9,322.1
1964,SC,2555000,4240,206,271,,659,3104,48199,15874,27982,4343,165.9,8.1,10.6,,25.8,121.5,1886.5,621.3,1095.2,170.0
1964,SD,715000,408,9,39,,59,301,8310,1870,5837,603,57.1,1.3,5.5,,8.3,42.1,1162.2,261.5,816.4,84.3
1964,TN,3798000,4505,225,336,,1148,2796,55183,21321,27186,6676,118.6,5.9,8.8,,30.2,73.6,1452.9,561.4,715.8,175.8
1964,TX,10397000,19769,785,1176,,4479,13329,240932,68170,151736,21026,190.1,7.6,11.3,,43.1,128.2,2317.3,655.7,1459.4,202.2
1964,UT,992000,888,15,100,,263,510,24149,5233,16906,2010,89.5,1.5,10.1,,26.5,51.4,2434.4,527.5,1704.2,202.6
1964,VT,409000,89,2,24,,13,50,3438,1064,1968,406,21.8,.5,5.9,,3.2,12.2,840.6,260.1,481.2,99.3
1964,VA,4378000,10561,367,506,,1517,8171,85191,23553,54711,6927,241.2,8.4,11.6,,34.7,186.6,1945.9,538.0,1249.7,158.2
1964,WA,2984000,2761,72,229,,850,1610,78676,17914,55011,5751,92.5,2.4,7.7,,28.5,54.0,2636.6,600.3,1843.5,192.7
1964,WV,1797000,1359,67,89,,303,900,13603,4818,7375,1410,75.6,3.7,5.0,,16.9,50.1,757.0,268.1,410.4,78.5
1964,WI,4107000,1762,60,124,,451,1127,63348,11725,45756,5867,42.9,1.5,3.0,,11.0,27.4,1542.4,285.5,1114.1,142.9
1964,WY,343000,285,19,35,,46,185,6272,1301,4562,409,83.1,5.5,10.2,,13.4,53.9,1828.6,379.3,1330.0,119.2
1964,UnitedStatesTotal,191141000,364220,9360,21420,,130390,203050,4200400,1213200,2514400,472800,190.6,4.9,11.2,,68.2,106.2,2197.5,634.7,1315.5,247.4
