Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2007,NJ,8685920,28544,381,1032,,12567,14564,192338,37234,133145,21959,328.6,4.4,11.9,,144.7,167.7,2214.4,428.7,1532.9,252.8
2007,NM,1969915,13311,183,1028,,2323,9777,75168,20823,45442,8903,675.7,9.3,52.2,,117.9,496.3,3815.8,1057.1,2306.8,451.9
2007,NY,19297729,79962,805,2928,,31085,45144,383624,64914,290681,28029,414.4,4.2,15.2,,161.1,233.9,1987.9,336.4,1506.3,145.2
2007,NC,9061032,42231,584,2386,,13534,25727,369893,108700,233241,27952,466.1,6.4,26.3,,149.4,283.9,4082.2,1199.6,2574.1,308.5
2007,ND,639715,1343,17,252,,75,999,12796,2314,9500,982,209.9,2.7,39.4,,11.7,156.2,2000.3,361.7,1485.0,153.5
2007,OH,11466917,40759,529,4661,,18351,17218,397681,99049,264677,33955,355.4,4.6,40.6,,160.0,150.2,3468.1,863.8,2308.2,296.1
2007,OK,3617316,18234,224,1565,,3392,13053,128714,34367,80747,13600,504.1,6.2,43.3,,93.8,360.8,3558.3,950.1,2232.2,376.0
2007,OR,3747455,11015,76,1276,,2864,6799,132773,22979,95157,14637,293.9,2.0,34.0,,76.4,181.4,3543.0,613.2,2539.2,390.6
2007,PA,12432792,51806,725,3443,,19440,28198,293850,56091,211248,26511,416.7,5.8,27.7,,156.4,226.8,2363.5,451.2,1699.1,213.2
2007,RI,1057832,2424,19,258,,760,1387,27576,5206,19175,3195,229.1,1.8,24.4,,71.8,131.1,2606.8,492.1,1812.7,302.0
2007,SC,4407709,34630,364,1773,,6354,26139,189304,45398,126802,17104,785.7,8.3,40.2,,144.2,593.0,4294.8,1030.0,2876.8,388.0
2007,SD,796214,1926,31,433,,118,1344,13829,2647,10398,784,241.9,3.9,54.4,,14.8,168.8,1736.8,332.4,1305.9,98.5
2007,TN,6156719,46482,405,2201,,11033,32843,252342,61817,168807,21718,755.0,6.6,35.7,,179.2,533.4,4098.6,1004.1,2741.8,352.8
2007,TX,23904380,122014,1419,8460,,38778,73357,985421,228320,663101,94000,510.4,5.9,35.4,,162.2,306.9,4122.3,955.1,2774.0,393.2
2007,UT,2645330,6347,59,935,,1425,3928,93082,15594,68573,8915,239.9,2.2,35.3,,53.9,148.5,3518.7,589.5,2592.2,337.0
2007,VT,621254,802,13,128,,79,582,14702,3200,10853,649,129.1,2.1,20.6,,12.7,93.7,2366.5,515.1,1747.0,104.5
2007,VA,7712091,21035,415,1793,,7696,11131,191763,32028,145634,14101,272.8,5.4,23.2,,99.8,144.3,2486.5,415.3,1888.4,182.8
2007,WA,6468424,21768,174,2653,,6079,12862,261776,52874,170782,38120,336.5,2.7,41.0,,94.0,198.8,4047.0,817.4,2640.2,589.3
2007,WV,1812035,5016,65,388,,847,3716,45620,10822,31321,3477,276.8,3.6,21.4,,46.7,205.1,2517.6,597.2,1728.5,191.9
2007,WI,5601640,16330,185,1227,,5480,9438,159305,27890,117957,13458,291.5,3.3,21.9,,97.8,168.5,2843.9,497.9,2105.8,240.3
2007,WY,522830,1344,21,172,,84,1067,15053,2365,11875,813,257.1,4.0,32.9,,16.1,204.1,2879.1,452.3,2271.3,155.5
2007,UnitedStatesTotal,301621157,1422970,17128,92160,,447324,866358,9882212,2190198,6591542,1100472,471.8,5.7,30.6,,148.3,287.2,3276.4,726.1,2185.4,364.9
