Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1965,AL,3462000,6916,395,367,,992,5162,48215,16398,28115,3702,199.8,11.4,10.6,,28.7,149.1,1392.7,473.7,812.1,106.9
1965,AK,253000,377,16,45,,101,215,6210,1403,3777,1030,149.0,6.3,17.8,,39.9,85.0,2454.5,554.5,1492.9,407.1
1965,AZ,1608000,3092,80,286,,895,1831,53957,13129,36208,4620,192.3,5.0,17.8,,55.7,113.9,3355.5,816.5,2251.7,287.3
1965,AR,1960000,2662,115,203,,465,1879,22313,6344,14254,1715,135.8,5.9,10.4,,23.7,95.9,1138.4,323.7,727.2,87.5
1965,CA,18602000,52490,880,3948,,21081,26581,750997,225007,444217,81773,282.2,4.7,21.2,,113.3,142.9,4037.2,1209.6,2388.0,439.6
1965,CO,1969000,3007,69,318,,1073,1547,50245,12817,32532,4896,152.7,3.5,16.2,,54.5,78.6,2551.8,650.9,1652.2,248.7
1965,CT,2832000,1973,46,148,,546,1233,49978,15959,27862,6157,69.7,1.6,5.2,,19.3,43.5,1764.8,563.5,983.8,217.4
1965,DE,505000,561,29,33,,286,213,11603,3272,7062,1269,111.1,5.7,6.5,,56.6,42.2,2297.6,647.9,1398.4,251.3
1965,DC,803000,5804,148,140,,2881,2635,28081,9886,12576,5619,722.8,18.4,17.4,,358.8,328.1,3497.0,1231.1,1566.1,699.8
1965,FL,5805000,17386,518,771,,5146,10951,175351,55556,107733,12062,299.5,8.9,13.3,,88.6,188.6,3020.7,957.0,1855.9,207.8
1965,GA,4357000,8777,491,586,,1297,6403,68094,21236,38428,8430,201.4,11.3,13.4,,29.8,147.0,1562.9,487.4,882.0,193.5
1965,HI,711000,491,23,6,,133,329,22633,6974,13078,2581,69.1,3.2,.8,,18.7,46.3,3183.3,980.9,1839.4,363.0
1965,ID,692000,493,14,38,,70,371,13226,2483,10035,708,71.2,2.0,5.5,,10.1,53.6,1911.3,358.8,1450.1,102.3
1965,IL,10644000,34345,551,1706,,17535,14553,236638,58566,137634,40438,322.7,5.2,16.0,,164.7,136.7,2223.2,550.2,1293.1,379.9
1965,IN,4885000,6695,173,516,,2802,3204,99334,27178,60113,12043,137.1,3.5,10.6,,57.4,65.6,2033.4,556.4,1230.6,246.5
1965,IA,2760000,1067,36,123,,354,554,37507,8398,26220,2889,38.7,1.3,4.5,,12.8,20.1,1358.9,304.3,950.0,104.7
1965,KS,2234000,2392,60,204,,537,1591,42070,10443,28886,2741,107.1,2.7,9.1,,24.0,71.2,1883.2,467.5,1293.0,122.7
1965,KY,3179000,3463,168,209,,1167,1919,47074,14140,28112,4822,108.9,5.3,6.6,,36.7,60.4,1480.8,444.8,884.3,151.7
1965,LA,3534000,7178,285,394,,1813,4686,55418,15983,32277,7158,203.1,8.1,11.1,,51.3,132.6,1568.1,452.3,913.3,202.5
1965,ME,993000,437,21,43,,40,333,13625,4021,8671,933,44.0,2.1,4.3,,4.0,33.5,1372.1,404.9,873.2,94.0
