Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1993,AL,4187000,32676,484,1471,,6677,24044,171598,45578,111878,14142,780.4,11.6,35.1,,159.5,574.3,4098.4,1088.6,2672.0,337.8
1993,AK,599000,4557,54,502,,733,3268,28795,4893,21201,2701,760.8,9.0,83.8,,122.4,545.6,4807.2,816.9,3539.4,450.9
1993,AZ,3936000,28142,339,1488,,6412,19903,264371,57684,172689,33998,715.0,8.6,37.8,,162.9,505.7,6716.7,1465.5,4387.4,863.8
1993,AR,2424000,14381,247,1028,,3027,10079,102231,26646,67767,7818,593.3,10.2,42.4,,124.9,415.8,4217.5,1099.3,2795.7,322.5
1993,CA,31211000,336381,4096,11766,,126436,194083,1678884,414182,945407,319295,1077.8,13.1,37.7,,405.1,621.8,5379.1,1327.0,3029.1,1023.0
1993,CO,3566000,20229,206,1633,,4160,14230,176856,36011,124787,16058,567.3,5.8,45.8,,116.7,399.0,4959.5,1009.8,3499.4,450.3
1993,CT,3277000,14949,206,800,,6447,7496,137443,32052,85876,19515,456.2,6.3,24.4,,196.7,228.7,4194.2,978.1,2620.6,595.5
1993,DE,700000,4801,35,539,,1307,2920,29304,6244,20853,2207,685.9,5.0,77.0,,186.7,417.1,4186.3,892.0,2979.0,315.3
1993,DC,578000,16888,454,324,,7107,9003,51091,11534,31495,8062,2921.8,78.5,56.1,,1229.6,1557.6,8839.3,1995.5,5449.0,1394.8
1993,FL,13679000,164975,1224,7359,,48913,107479,977363,251063,603784,122516,1206.0,8.9,53.8,,357.6,785.7,7145.0,1835.4,4413.9,895.7
1993,GA,6917000,50019,789,2448,,17154,29628,378348,90423,246849,41076,723.1,11.4,35.4,,248.0,428.3,5469.8,1307.3,3568.7,593.8
1993,HI,1172000,3061,45,394,,1214,1408,70505,13310,51912,5283,261.2,3.8,33.6,,103.6,120.1,6015.8,1135.7,4429.4,450.8
1993,ID,1099000,3097,32,388,,186,2491,39161,7350,29795,2016,281.8,2.9,35.3,,16.9,226.7,3563.3,668.8,2711.1,183.4
1993,IL,11697000,112260,1332,4046,,44584,62298,544869,118788,360730,65351,959.7,11.4,34.6,,381.2,532.6,4658.2,1015.5,3084.0,558.7
1993,IN,5713000,27941,430,2234,,6845,18432,227149,48677,154016,24456,489.1,7.5,39.1,,119.8,322.6,3976.0,852.0,2695.9,428.1
1993,IA,2814000,9159,66,686,,1517,6890,99080,20562,73148,5370,325.5,2.3,24.4,,53.9,244.8,3521.0,730.7,2599.4,190.8
1993,KS,2531000,12564,161,1016,,3128,8259,113360,28655,76538,8167,496.4,6.4,40.1,,123.6,326.3,4478.9,1132.2,3024.0,322.7
1993,KY,3789000,17530,249,1301,,3425,12555,105979,28041,69745,8193,462.7,6.6,34.3,,90.4,331.4,2797.0,740.1,1840.7,216.2
1993,LA,4295000,45600,874,1817,,12182,30727,248461,58768,163334,26359,1061.7,20.3,42.3,,283.6,715.4,5784.9,1368.3,3802.9,613.7
1993,ME,1239000,1558,20,329,,264,945,37519,8909,26945,1665,125.7,1.6,26.6,,21.3,76.3,3028.2,719.0,2174.7,134.4
1993,MD,4965000,49540,632,2185,,21582,25141,253647,56246,163471,33930,997.8,12.7,44.0,,434.7,506.4,5108.7,1132.8,3292.5,683.4
1993,MA,6012000,48393,233,2006,,10563,35591,245831,60220,136548,49063,804.9,3.9,33.4,,175.7,592.0,4089.0,1001.7,2271.3,816.1
1993,MI,9478000,75021,933,6740,,22601,44747,441767,93143,290333,58291,791.5,9.8,71.1,,238.5,472.1,4661.0,982.7,3063.2,615.0
1993,MN,4517000,15986,155,2796,,5092,7943,183347,38147,129727,15473,353.9,3.4,61.9,,112.7,175.8,4059.0,844.5,2872.0,342.6
1993,MS,2643000,11467,357,1125,,3683,6302,105308,33985,62467,8856,433.9,13.5,42.6,,139.3,238.4,3984.4,1285.8,2363.5,335.1
1993,MO,5234000,38963,590,1894,,12654,23825,227731,53673,145392,28666,744.4,11.3,36.2,,241.8,455.2,4351.0,1025.5,2777.8,547.7
1993,MT,839000,1489,25,234,,272,958,38699,5992,30641,2066,177.5,3.0,27.9,,32.4,114.2,4612.5,714.2,3652.1,246.2
1993,NE,1607000,6071,63,447,,1003,4558,62725,10662,46811,5252,377.8,3.9,27.8,,62.4,283.6,3903.2,663.5,2912.9,326.8
1993,NV,1389000,12157,144,846,,4724,6443,73685,17293,46137,10255,875.2,10.4,60.9,,340.1,463.9,5304.9,1245.0,3321.6,738.3
1993,NH,1125000,1550,23,499,,307,721,31131,5795,23153,2183,137.8,2.0,44.4,,27.3,64.1,2767.2,515.1,2058.0,194.0
1993,NJ,7879000,49390,418,2215,,23319,23438,328867,76738,195876,56253,626.9,5.3,28.1,,296.0,297.5,4174.0,974.0,2486.1,714.0
1993,NM,1616000,15024,130,842,,2237,11815,86236,22966,56723,6547,929.7,8.0,52.1,,138.4,731.1,5336.4,1421.2,3510.1,405.1
1993,NY,18197000,195352,2420,5008,,102122,85802,814824,181709,481166,151949,1073.5,13.3,27.5,,561.2,471.5,4477.8,998.6,2644.2,835.0
1993,NC,6945000,47178,785,2379,,13364,30650,345377,105270,220071,20036,679.3,11.3,34.3,,192.4,441.3,4973.0,1515.8,3168.8,288.5
1993,ND,635000,522,11,149,,53,309,17387,2370,14073,944,82.2,1.7,23.5,,8.3,48.7,2738.1,373.2,2216.2,148.7
1993,OH,11091000,55915,667,5444,,21373,28431,441550,97394,295880,48276,504.1,6.0,49.1,,192.7,256.3,3981.2,878.1,2667.7,435.3
1993,OK,3231000,20512,273,1592,,3935,14712,150546,39903,95111,15532,634.8,8.4,49.3,,121.8,455.3,4659.4,1235.0,2943.7,480.7
1993,OR,3032000,15254,140,1554,,3930,9630,159558,31072,110878,17608,503.1,4.6,51.3,,129.6,317.6,5262.5,1024.8,3656.9,580.7
1993,PA,12048000,50295,823,3195,,21563,24714,343841,70125,220683,53033,417.5,6.8,26.5,,179.0,205.1,2853.9,582.0,1831.7,440.2
1993,RI,1000000,4017,39,286,,1011,2681,40973,10409,24101,6463,401.7,3.9,28.6,,101.1,268.1,4097.3,1040.9,2410.1,646.3
1993,SC,3643000,37281,377,1905,,6825,28174,177779,47695,117553,12531,1023.4,10.3,52.3,,187.3,773.4,4880.0,1309.2,3226.8,344.0
1993,SD,715000,1490,24,318,,107,1041,19661,3927,14915,819,208.4,3.4,44.5,,15.0,145.6,2749.8,549.2,2086.0,114.5
1993,TN,5099000,39047,521,2544,,11224,24758,228117,60299,137683,30135,765.8,10.2,49.9,,220.1,485.5,4473.8,1182.6,2700.2,591.0
1993,TX,18031000,137419,2147,9922,,40469,84881,1023612,233913,664862,124837,762.1,11.9,55.0,,224.4,470.8,5677.0,1297.3,3687.3,692.3
1993,UT,1860000,5599,58,829,,1090,3622,91816,14708,72603,4505,301.0,3.1,44.6,,58.6,194.7,4936.3,790.8,3903.4,242.2
1993,VT,576000,658,21,229,,52,356,22223,5036,16423,764,114.2,3.6,39.8,,9.0,61.8,3858.2,874.3,2851.2,132.6
1993,VA,6491000,24160,539,2083,,9216,12322,242975,43338,181104,18533,372.2,8.3,32.1,,142.0,189.8,3743.3,667.7,2790.1,285.5
1993,WA,5255000,27040,271,3384,,7204,16181,285753,56083,205701,23969,514.6,5.2,64.4,,137.1,307.9,5437.7,1067.2,3914.4,456.1
1993,WV,1820000,3793,126,365,,782,2520,42300,10904,28456,2940,208.4,6.9,20.1,,43.0,138.5,2324.2,599.1,1563.5,161.5
1993,WI,5038000,13321,222,1269,,5714,6116,190923,33400,139148,18375,264.4,4.4,25.2,,113.4,121.4,3789.7,663.0,2762.0,364.7
1993,WY,470000,1345,16,161,,81,1087,18221,3023,14470,728,286.2,3.4,34.3,,17.2,231.3,3876.8,643.2,3078.7,154.9
1993,UnitedStatesTotal,257782608,1926017,24526,106014,,659870,1135607,12218777,2834808,7820909,1563060,747.1,9.5,41.1,,256.0,440.5,4740.0,1099.7,3033.9,606.3
