Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1978,MT,785000,1865,38,124,,289,1414,28874,6170,20293,2411,237.6,4.8,15.8,,36.8,180.1,3678.2,786.0,2585.1,307.1
1978,NE,1565000,2982,47,286,,1015,1634,50874,11687,35794,3393,190.5,3.0,18.3,,64.9,104.4,3250.7,746.8,2287.2,216.8
1978,NV,660000,5153,102,356,,2373,2322,49540,17551,28018,3971,780.8,15.5,53.9,,359.5,351.8,7506.1,2659.2,4245.2,601.7
1978,NH,871000,1035,12,82,,229,712,34393,10101,21630,2662,118.8,1.4,9.4,,26.3,81.7,3948.7,1159.7,2483.4,305.6
1978,NJ,7327000,31027,398,1727,,14112,14790,350501,106700,202726,41075,423.5,5.4,23.6,,192.6,201.9,4783.7,1456.3,2766.8,560.6
1978,NM,1212000,6402,124,517,,1352,4409,56384,16188,36393,3803,528.2,10.2,42.7,,111.6,363.8,4652.1,1335.6,3002.7,313.8
1978,NY,17748000,149257,1820,5168,,83785,58484,878736,292956,466516,119264,841.0,10.3,29.1,,472.1,329.5,4951.2,1650.6,2628.6,672.0
1978,NC,5577000,23054,600,1024,,3673,17757,193452,66031,116193,11228,413.4,10.8,18.4,,65.9,318.4,3468.7,1184.0,2083.4,201.3
1978,ND,652000,437,8,58,,102,269,15246,2758,11522,966,67.0,1.2,8.9,,15.6,41.3,2338.3,423.0,1767.2,148.2
1978,OH,10749000,44357,741,2947,,19627,21042,456419,130543,282666,43210,412.7,6.9,27.4,,182.6,195.8,4246.2,1214.5,2629.7,402.0
1978,OK,2880000,10165,244,893,,2542,6486,108774,37433,61222,10119,353.0,8.5,31.0,,88.3,225.2,3776.9,1299.8,2125.8,351.4
1978,OR,2444000,12278,123,1008,,3204,7943,136205,39523,87033,9649,502.4,5.0,41.2,,131.1,325.0,5573.0,1617.1,3561.1,394.8
1978,PA,11750000,35381,725,2195,,16064,16397,338824,105737,193052,40035,301.1,6.2,18.7,,136.7,139.5,2883.6,899.9,1643.0,340.7
1978,RI,935000,3255,37,103,,918,2197,45947,13021,25379,7547,348.1,4.0,11.0,,98.2,235.0,4914.1,1392.6,2714.3,807.2
1978,SC,2918000,18604,336,1032,,2955,14281,124259,43729,72472,8058,637.6,11.5,35.4,,101.3,489.4,4258.4,1498.6,2483.6,276.1
1978,SD,690000,1128,13,75,,110,930,17428,4138,12186,1104,163.5,1.9,10.9,,15.9,134.8,2525.8,599.7,1766.1,160.0
1978,TN,4357000,16671,411,1335,,6639,8286,144121,52876,76948,14297,382.6,9.4,30.6,,152.4,190.2,3307.8,1213.6,1766.1,328.1
1978,TX,13014000,56650,1853,4927,,21395,28475,666514,209770,398923,57821,435.3,14.2,37.9,,164.4,218.8,5121.5,1611.9,3065.3,444.3
1978,UT,1307000,3552,49,299,,869,2335,61522,15516,41642,4364,271.8,3.7,22.9,,66.5,178.7,4707.1,1187.1,3186.1,333.9
1978,VT,487000,810,16,71,,70,653,17728,6142,10543,1043,166.3,3.3,14.6,,14.4,134.1,3640.2,1261.2,2164.9,214.2
1978,VA,5148000,14743,452,1168,,5000,8123,194934,51006,132140,11788,286.4,8.8,22.7,,97.1,157.8,3786.6,990.8,2566.8,229.0
1978,WA,3774000,15296,175,1556,,4719,8846,215506,66672,133931,14903,405.3,4.6,41.2,,125.0,234.4,5710.3,1766.6,3548.8,394.9
1978,WV,1860000,3120,127,273,,862,1858,39104,12059,23776,3269,167.7,6.8,14.7,,46.3,99.9,2102.4,648.3,1278.3,175.8
1978,WI,4679000,6184,118,677,,2336,3053,175372,39599,125037,10736,132.2,2.5,14.5,,49.9,65.2,3748.1,846.3,2672.3,229.5
1978,WY,424000,1189,30,100,,204,855,17868,3545,12871,1452,280.4,7.1,23.6,,48.1,201.7,4214.2,836.1,3035.6,342.5
1978,UnitedStatesTotal,218059000,1085550,19560,67610,,426930,571460,10123400,3128300,5991000,1004100,497.8,9.0,31.0,,195.8,262.1,4642.5,1434.6,2747.4,460.5
