Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2004,AL,4525375,19324,254,1742,,6042,11286,182340,44666,123650,14024,427.0,5.6,38.5,,133.5,249.4,4029.3,987.0,2732.4,309.9
2004,AK,657755,4159,37,558,,447,3117,22172,3773,16159,2240,632.3,5.6,84.8,,68.0,473.9,3370.9,573.6,2456.7,340.6
2004,AZ,5739879,28952,414,1896,,7721,18921,291203,56885,179012,55306,504.4,7.2,33.0,,134.5,329.6,5073.3,991.0,3118.7,963.5
2004,AR,2750000,13814,176,1183,,2372,10083,110911,30151,74242,6518,502.3,6.4,43.0,,86.3,366.7,4033.1,1096.4,2699.7,237.0
2004,CA,35842038,189175,2392,9615,,61768,115400,1227194,245903,728687,252604,527.8,6.7,26.8,,172.3,322.0,3423.9,686.1,2033.1,704.8
2004,CO,4601821,17121,201,1945,,3739,11236,180322,33010,123308,24004,372.0,4.4,42.3,,81.3,244.2,3918.5,717.3,2679.5,521.6
2004,CT,3498966,10113,100,755,,4188,5070,93942,15959,66770,11213,289.0,2.9,21.6,,119.7,144.9,2684.9,456.1,1908.3,320.5
2004,DE,830069,5105,28,357,,1343,3377,27256,5669,19285,2302,615.0,3.4,43.0,,161.8,406.8,3283.6,683.0,2323.3,277.3
2004,DC,554239,7590,198,222,,3202,3968,26896,3946,14542,8408,1369.4,35.7,40.1,,577.7,715.9,4852.8,712.0,2623.8,1517.0
2004,FL,17385430,123754,946,6612,,29997,86199,727141,166332,482484,78325,711.8,5.4,38.0,,172.5,495.8,4182.5,956.7,2775.2,450.5
2004,GA,8918129,40217,613,2387,,13656,23561,376656,82992,249426,44238,451.0,6.9,26.8,,153.1,264.2,4223.5,930.6,2796.8,496.0
2004,HI,1262124,3213,33,333,,944,1903,60525,10827,41078,8620,254.6,2.6,26.4,,74.8,150.8,4795.5,857.8,3254.7,683.0
2004,ID,1395140,3452,31,594,,241,2586,38799,7671,28389,2739,247.4,2.2,42.6,,17.3,185.4,2781.0,549.8,2034.8,196.3
2004,IL,12712016,69365,780,4220,,22582,41783,403486,76088,287025,40373,545.7,6.1,33.2,,177.6,328.7,3174.1,598.6,2257.9,317.6
2004,IN,6226537,20294,316,1803,,6373,11802,211929,42168,148670,21091,325.9,5.1,29.0,,102.4,189.5,3403.6,677.2,2387.7,338.7
2004,IA,2952904,8499,44,782,,1160,6513,85775,17928,62214,5633,287.8,1.5,26.5,,39.3,220.6,2904.8,607.1,2106.9,190.8
2004,KS,2733697,10330,122,1142,,1812,7254,109771,20146,81115,8510,377.9,4.5,41.8,,66.3,265.4,4015.5,737.0,2967.2,311.3
