Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1996,AL,4273000,24159,444,1397,,7124,15194,181803,42821,123350,15632,565.4,10.0,33.0,,167.0,356.0,4254.7,1002.1,2886.7,366.0
1996,AK,607000,4417,45,398,,710,3264,28667,5118,20557,2992,727.7,7.4,65.6,,117.0,537.7,4722.7,843.2,3386.7,492.9
1996,AZ,4428000,27963,377,1381,,7429,18776,284964,55630,188300,41034,631.5,8.5,31.2,,167.8,424.0,6435.5,1256.3,4252.5,926.7
1996,AR,2510000,13161,219,1046,,2864,9032,104790,23925,73010,7855,524.3,8.7,41.7,,114.1,359.8,4174.9,953.2,2908.8,312.9
1996,CA,31878000,274996,2916,10244,,94222,167614,1385135,312212,830457,242466,862.7,9.1,32.1,,295.6,525.8,4345.1,979.4,2605.1,760.6
1996,CO,3823000,15463,180,1765,,3755,9763,180218,34436,130576,15206,404.5,4.7,46.2,,98.2,255.4,4714.0,900.8,3415.5,397.8
1996,CT,3274000,13490,158,755,,5552,7025,124924,27574,81328,16022,412.0,4.8,23.1,,169.6,214.6,3815.6,842.2,2484.1,489.4
1996,DE,725000,4845,31,454,,1304,3056,30643,5830,21665,3148,668.3,4.3,62.6,,179.9,421.5,4226.6,804.1,2988.3,434.2
1996,DC,543000,13411,397,260,,6444,6310,51188,9828,31385,9975,2469.8,73.1,47.9,,1186.7,1162.1,9426.9,1809.9,5779.9,1837.0
1996,FL,14400000,151350,1077,7508,,41643,101122,928273,219056,605448,103769,1051.0,7.5,52.1,,289.2,702.2,6446.3,1521.2,4204.5,720.6
1996,GA,7353000,46966,630,2357,,15100,28879,416986,81968,288803,46215,638.7,8.6,32.1,,205.4,392.8,5671.0,1114.8,3927.7,628.5
1996,HI,1184000,3322,40,326,,1606,1350,74639,12781,54701,7157,280.6,3.4,27.5,,135.6,114.0,6304.0,1079.5,4620.0,604.5
1996,ID,1189000,3177,43,313,,241,2580,44532,8431,33872,2229,267.2,3.6,26.3,,20.3,217.0,3745.3,709.1,2848.8,187.5
1996,IL,11847000,105482,1179,4548,,33106,66649,524777,108185,358515,58077,890.4,10.0,38.4,,279.4,562.6,4429.6,913.2,3026.2,490.2
1996,IN,5841000,31366,420,1992,,7249,21705,231376,45782,160777,24817,537.0,7.2,34.1,,124.1,371.6,3961.2,783.8,2752.6,424.9
1996,IA,2852000,7771,53,561,,1286,5871,96296,18954,71893,5449,272.5,1.9,19.7,,45.1,205.9,3376.4,664.6,2520.8,191.1
1996,KS,2572000,10642,170,1096,,2476,6900,109772,25239,78145,6388,413.8,6.6,42.6,,96.3,268.3,4268.0,981.3,3038.3,248.4
1996,KY,3884000,12448,228,1230,,3643,7347,110531,26736,73653,10142,320.5,5.9,31.7,,93.8,189.2,2845.8,688.4,1896.3,261.1
1996,LA,4351000,40426,762,1805,,12036,25823,257130,56379,173271,27480,929.1,17.5,41.5,,276.6,593.5,5909.7,1295.8,3982.3,631.6
1996,ME,1243000,1553,25,260,,292,976,40636,9303,29557,1776,124.9,2.0,20.9,,23.5,78.5,3269.2,748.4,2377.9,142.9
1996,MD,5072000,47230,588,1905,,19944,24793,260231,50331,173817,36083,931.2,11.6,37.6,,393.2,488.8,5130.7,992.3,3427.0,711.4
1996,MA,6092000,39122,157,1767,,7778,29420,194636,42896,119562,32178,642.2,2.6,29.0,,127.7,482.9,3194.9,704.1,1962.6,528.2
1996,MI,9594000,60951,722,5466,,16907,37856,430020,85908,276909,67203,635.3,7.5,57.0,,176.2,394.6,4482.2,895.4,2886.3,700.5
1996,MN,4658000,15782,167,2327,,5385,7903,192109,35515,138671,17923,338.8,3.6,50.0,,115.6,169.7,4124.3,762.5,2977.1,384.8
1996,MS,2716000,13261,301,981,,3646,8333,109581,30755,69299,9527,488.3,11.1,36.1,,134.2,306.8,4034.6,1132.4,2551.5,350.8
1996,MO,5359000,31669,433,1566,,9142,20528,240781,47919,168870,23992,590.9,8.1,29.2,,170.6,383.1,4493.0,894.2,3151.1,447.7
1996,MT,879000,1415,34,238,,261,882,38084,4908,30928,2248,161.0,3.9,27.1,,29.7,100.3,4332.7,558.4,3518.5,255.7
1996,NE,1652000,7182,48,447,,1052,5635,66110,10152,50315,5643,434.7,2.9,27.1,,63.7,341.1,4001.8,614.5,3045.7,342.0
1996,NV,1603000,13005,220,856,,4931,6998,83047,19558,52295,11194,811.3,13.7,53.4,,307.6,436.6,5180.7,1220.1,3262.3,698.3
1996,NH,1162000,1373,20,404,,317,632,31436,5063,24611,1762,118.2,1.7,34.8,,27.3,54.4,2705.3,435.7,2118.0,151.6
1996,NJ,7988000,42459,338,1976,,18838,21307,303657,63259,193961,46437,531.5,4.2,24.7,,235.8,266.7,3801.4,791.9,2428.2,581.3
1996,NM,1713000,14399,197,1088,,2782,10332,98698,23586,65139,9973,840.6,11.5,63.5,,162.4,603.2,5761.7,1376.9,3802.6,582.2
1996,NY,18185000,132206,1353,4174,,61822,64857,619250,129828,399522,89900,727.0,7.4,23.0,,340.0,356.7,3405.3,713.9,2197.0,494.4
1996,NC,7323000,43068,619,2289,,12001,28159,361616,98539,238511,24566,588.1,8.5,31.3,,163.9,384.5,4938.1,1345.6,3257.0,335.5
1996,ND,644000,541,14,155,,71,301,16648,1991,13433,1224,84.0,2.2,24.1,,11.0,46.7,2585.1,309.2,2085.9,190.1
1996,OH,11173000,47896,538,4617,,18336,24405,449935,93336,311071,45528,428.7,4.8,41.3,,164.1,218.4,4027.0,835.4,2784.1,407.5
1996,OK,3301000,19710,223,1545,,3519,14423,166892,41447,109506,15939,597.1,6.8,46.8,,106.8,436.9,5055.8,1255.6,3317.4,482.9
1996,OR,3204000,14837,129,1272,,3914,9522,177295,31664,128618,17013,463.1,4.0,39.7,,122.2,297.2,5533.6,988.3,4014.3,531.0
1996,PA,12056000,57905,686,3034,,22784,31401,370851,71357,250758,48736,480.3,5.7,25.2,,189.0,260.5,3076.1,591.9,2079.9,404.2
1996,RI,990000,3437,25,287,,824,2301,36099,8135,23367,4597,347.2,2.5,29.0,,83.2,232.4,3646.4,821.7,2360.3,464.3
1996,SC,3699000,36875,332,1821,,6361,28361,192986,47487,129650,15849,996.9,9.0,49.2,,172.0,766.7,5217.2,1283.8,3505.0,428.5
1996,SD,732000,1297,9,300,,138,850,20443,4077,15532,834,177.2,1.2,41.0,,18.9,116.1,2792.8,557.0,2121.9,113.9
1996,TN,5320000,41175,503,2475,,11902,26295,248729,61896,152405,34428,774.0,9.5,46.5,,223.7,494.3,4675.4,1163.5,2864.8,647.1
1996,TX,19128000,123270,1477,8376,,32804,80613,968732,204390,659414,104928,644.4,7.7,43.8,,171.5,421.4,5064.5,1068.5,3447.4,548.6
1996,UT,2000000,6638,63,836,,1377,4362,113079,16965,87542,8572,331.9,3.2,41.8,,68.9,218.1,5654.0,848.3,4377.1,428.6
1996,VT,589000,714,11,159,,91,453,16973,3964,12124,885,121.2,1.9,27.0,,15.4,76.9,2881.7,673.0,2058.4,150.3
1996,VA,6675000,22782,500,1783,,8181,12318,242100,39255,184237,18608,341.3,7.5,26.7,,122.6,184.5,3627.0,588.1,2760.1,278.8
1996,WA,5533000,23857,255,2828,,6587,14187,303111,58512,215706,28893,431.2,4.6,51.1,,119.0,256.4,5478.2,1057.5,3898.5,522.2
1996,WV,1826000,3836,69,358,,737,2672,41510,9979,28300,3231,210.1,3.8,19.6,,40.4,146.3,2273.3,546.5,1549.8,176.9
1996,WI,5160000,13039,204,1086,,4982,6767,184143,30356,135941,17846,252.7,4.0,21.0,,96.6,131.1,3568.7,588.3,2634.5,345.9
1996,WY,481000,1201,16,140,,98,947,19261,3184,15408,669,249.7,3.3,29.1,,20.4,196.9,4004.4,662.0,3203.3,139.1
1996,UnitedStatesTotal,265228572,1688540,19645,96252,,535594,1037049,11805323,2506400,7904685,1394238,636.6,7.4,36.3,,201.9,391.0,4451.0,945.0,2980.3,525.7
