Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2006,MN,5167101,16042,126,1645,,5441,8830,159276,30306,115693,13277,310.5,2.4,31.8,,105.3,170.9,3082.5,586.5,2239.0,257.0
2006,MS,2910540,9076,231,1039,,3259,4547,92853,27117,57406,8330,311.8,7.9,35.7,,112.0,156.2,3190.2,931.7,1972.3,286.2
2006,MO,5842713,31897,369,1764,,7597,22167,224007,44734,153874,25399,545.9,6.3,30.2,,130.0,379.4,3834.0,765.6,2633.6,434.7
2006,MT,944632,3564,33,348,,233,2950,26986,3380,21659,1947,377.3,3.5,36.8,,24.7,312.3,2856.8,357.8,2292.9,206.1
2006,NE,1768331,5197,51,577,,1136,3433,59411,9535,44710,5166,293.9,2.9,32.6,,64.2,194.1,3359.7,539.2,2528.4,292.1
2006,NV,2495529,18687,226,1092,,7038,10331,102338,24902,50429,27007,748.8,9.1,43.8,,282.0,414.0,4100.9,997.9,2020.8,1082.2
2006,NH,1314895,1785,13,295,,435,1042,26060,4395,20179,1486,138.8,1.0,22.4,,33.1,79.2,1981.9,334.2,1534.6,113.0
2006,NJ,8724560,30550,427,1201,,13360,15562,198820,39384,134687,24749,350.2,4.9,13.8,,153.1,178.4,2278.9,451.4,1543.8,283.7
2006,NM,1954599,12797,134,1073,,2095,9495,76000,20906,45864,9230,654.7,6.9,54.9,,107.2,485.8,3888.3,1069.6,2346.5,472.2
2006,NY,19306183,84016,922,3168,,34459,45467,398577,68617,297827,32133,435.2,4.8,16.4,,178.5,235.5,2064.5,355.4,1542.7,166.4
2006,NC,8856505,42088,539,2495,,13468,25586,364549,107333,227114,30102,475.2,6.1,28.2,,152.1,288.9,4116.2,1211.9,2564.4,339.9
2006,ND,635867,1255,14,241,,75,925,13359,2601,9672,1086,197.4,2.2,37.9,,11.8,145.5,2100.9,409.0,1521.1,170.8
2006,OH,11478006,41491,560,4770,,19418,16743,423334,105639,279718,37977,361.5,4.9,41.6,,169.2,145.9,3688.2,920.4,2437.0,330.9
2006,OK,3579212,17905,210,1488,,3145,13062,129728,34437,81853,13438,500.2,5.9,41.6,,87.9,364.9,3624.5,962.1,2286.9,375.4
2006,OR,3700758,10534,88,1219,,2711,6516,137858,24324,98897,14637,284.6,2.4,32.9,,73.3,176.1,3725.1,657.3,2672.3,395.5
2006,PA,12440621,55028,741,3611,,21095,29581,304589,57739,217142,29708,442.3,6.0,29.0,,169.6,237.8,2448.3,464.1,1745.4,238.8
2006,RI,1067610,2460,27,289,,740,1404,27914,5453,18852,3609,230.4,2.5,27.1,,69.3,131.5,2614.6,510.8,1765.8,338.0
2006,SC,4321249,33322,362,1834,,5902,25224,184712,42952,125075,16685,771.1,8.4,42.4,,136.6,583.7,4274.5,994.0,2894.4,386.1
2006,SD,781919,2071,30,465,,158,1418,13812,3024,9954,834,264.9,3.8,59.5,,20.2,181.3,1766.4,386.7,1273.0,106.7
2006,TN,6038803,46043,419,2194,,11143,32287,249860,63024,164183,22653,762.5,6.9,36.3,,184.5,534.7,4137.6,1043.7,2718.8,375.1
2006,TX,23507783,121602,1386,8429,,37256,74531,959846,215710,648711,95425,517.3,5.9,35.9,,158.5,317.0,4083.1,917.6,2759.6,405.9
2006,UT,2550063,5771,51,891,,1242,3587,89572,14721,66480,8371,226.3,2.0,34.9,,48.7,140.7,3512.5,577.3,2607.0,328.3
2006,VT,623908,905,14,173,,114,604,14920,3443,10857,620,145.1,2.2,27.7,,18.3,96.8,2391.4,551.8,1740.2,99.4
2006,VA,7642884,21683,403,1829,,7779,11672,190257,32166,143292,14799,283.7,5.3,23.9,,101.8,152.7,2489.3,420.9,1874.8,193.6
2006,WA,6395798,22303,197,2748,,6424,12934,288456,58843,183179,46434,348.7,3.1,43.0,,100.4,202.2,4510.1,920.0,2864.1,726.0
2006,WV,1818470,5113,80,404,,853,3776,47941,11579,32305,4057,281.2,4.4,22.2,,46.9,207.6,2636.3,636.7,1776.5,223.1
2006,WI,5556506,15899,165,1233,,5564,8937,156748,27038,115682,14028,286.1,3.0,22.2,,100.1,160.8,2821.0,486.6,2081.9,252.5
2006,WY,515004,1307,13,151,,72,1071,15381,2322,12255,804,253.8,2.5,29.3,,14.0,208.0,2986.6,450.9,2379.6,156.1
2006,UnitedStatesTotal,299398484,1435123,17309,94472,,449246,874096,10019601,2194993,6626363,1198245,479.3,5.8,31.6,,150.0,292.0,3346.6,733.1,2213.2,400.2
